Date,Open,High,Low,Close,Adj Close,Volume
2013-06-12,1378000,1403000,1362000,1385000,1298781.75,457753
2013-06-13,1380000,1397000,1357000,1357000,1272524.75,670197
2013-06-14,1365000,1377000,1357000,1369000,1283777.75,351167
2013-06-17,1370000,1378000,1365000,1366000,1280964.375,235169
2013-06-18,1368000,1387000,1360000,1387000,1300657.375,220861
2013-06-19,1382000,1385000,1364000,1369000,1283777.75,205405
2013-06-20,1343000,1348000,1326000,1329000,1246267.75,356359
2013-06-21,1294000,1333000,1290000,1325000,1242516.75,553556
2013-06-24,1350000,1350000,1313000,1313000,1231263.875,316958
2013-06-25,1301000,1318000,1288000,1297000,1216259.875,415499
2013-06-26,1301000,1305000,1245000,1261000,1182500.75,635024
2013-06-27,1295000,1344000,1286000,1339000,1256143.25,515123
2013-06-28,1350000,1350000,1329000,1342000,1258957.625,419225
2013-07-01,1334000,1346000,1322000,1326000,1243947.75,256519
2013-07-02,1340000,1352000,1330000,1335000,1252390.75,204289
2013-07-03,1334000,1339000,1295000,1301000,1220494.75,256441
2013-07-04,1302000,1317000,1296000,1317000,1235504.5,180853
2013-07-05,1286000,1315000,1260000,1267000,1188598.75,607656
2013-07-08,1250000,1258000,1209000,1226000,1150135.5,529603
2013-07-09,1230000,1250000,1229000,1237000,1160455.125,393899
2013-07-10,1245000,1252000,1237000,1248000,1170774.125,346113
2013-07-11,1251000,1312000,1251000,1312000,1230814,415767
2013-07-12,1320000,1324000,1301000,1312000,1230814,227826
2013-07-15,1315000,1319000,1285000,1313000,1231752.125,192592
2013-07-16,1318000,1321000,1290000,1298000,1217680.375,186019
2013-07-17,1301000,1330000,1286000,1320000,1238319,246046
2013-07-18,1325000,1325000,1292000,1292000,1212051.5,314084
2013-07-19,1288000,1295000,1264000,1273000,1194227.375,325426
2013-07-22,1280000,1289000,1265000,1273000,1194227.375,207023
2013-07-23,1273000,1307000,1272000,1307000,1226123.375,238978
2013-07-24,1307000,1317000,1295000,1315000,1233628.375,175453
2013-07-25,1317000,1322000,1308000,1315000,1233628.375,169913
2013-07-26,1314000,1319000,1299000,1303000,1222371.125,272391
2013-07-29,1291000,1300000,1279000,1283000,1203608.625,236437
2013-07-30,1277000,1295000,1277000,1290000,1210175.5,188507
2013-07-31,1280000,1290000,1279000,1280000,1200794.125,254710
2013-08-01,1285000,1288000,1274000,1280000,1200794.125,181178
2013-08-02,1293000,1300000,1282000,1286000,1206423,224827
2013-08-05,1283000,1283000,1274000,1274000,1195165.625,161597
2013-08-06,1245000,1272000,1245000,1254000,1176403.25,289874
2013-08-07,1237000,1240000,1222000,1222000,1146383.125,315562
2013-08-08,1213000,1235000,1213000,1217000,1141692.625,358216
2013-08-09,1229000,1241000,1220000,1230000,1153888.125,241604
2013-08-12,1230000,1248000,1225000,1232000,1155764.375,202812
2013-08-13,1244000,1290000,1242000,1290000,1210175.5,418589
2013-08-14,1289000,1300000,1285000,1300000,1219556.625,260102
2013-08-16,1300000,1301000,1282000,1295000,1214866.125,228332
2013-08-19,1286000,1296000,1280000,1286000,1206423,129997
2013-08-20,1296000,1305000,1269000,1269000,1190474.875,284619
2013-08-21,1265000,1282000,1256000,1256000,1178279.375,246921
2013-08-22,1250000,1267000,1245000,1255000,1177341,239697
2013-08-23,1280000,1300000,1271000,1295000,1214866.125,344068
2013-08-26,1301000,1305000,1296000,1300000,1219556.625,230393
2013-08-27,1307000,1309000,1295000,1304000,1223309,182616
2013-08-28,1284000,1310000,1284000,1309000,1227999.625,189851
2013-08-29,1317000,1348000,1314000,1344000,1260833.875,326300
2013-08-30,1360000,1368000,1351000,1368000,1283348.75,342716
2013-09-02,1368000,1371000,1350000,1351000,1267400.75,201632
2013-09-03,1364000,1364000,1326000,1337000,1254266.875,235970
2013-09-04,1330000,1354000,1321000,1340000,1257081.5,218401
2013-09-05,1370000,1371000,1358000,1365000,1280534.625,302002
2013-09-06,1370000,1375000,1358000,1369000,1284287,238759
2013-09-09,1371000,1375000,1363000,1373000,1288039.375,185831
2013-09-10,1369000,1396000,1368000,1396000,1309616.375,294353
2013-09-11,1398000,1402000,1385000,1402000,1315244.875,267060
2013-09-12,1405000,1424000,1395000,1410000,1322749.75,436108
2013-09-13,1409000,1410000,1396000,1406000,1318997.5,245630
2013-09-16,1423000,1425000,1411000,1425000,1336821.625,234214
2013-09-17,1420000,1420000,1381000,1386000,1300235,343627
2013-09-23,1386000,1386000,1353000,1360000,1275843.875,487258
2013-09-24,1342000,1379000,1338000,1373000,1288039.375,302778
2013-09-25,1367000,1374000,1351000,1364000,1279596.375,223529
2013-09-26,1364000,1372000,1356000,1372000,1287101.25,207494
2013-09-27,1375000,1377000,1363000,1366000,1281472.625,232265
2013-09-30,1366000,1382000,1360000,1367000,1282410.625,233018
2013-10-01,1380000,1383000,1360000,1382000,1296482.375,195463
2013-10-02,1398000,1425000,1390000,1418000,1330254.75,351727
2013-10-04,1418000,1442000,1414000,1418000,1330254.75,315074
2013-10-07,1437000,1437000,1425000,1436000,1347141,204565
2013-10-08,1417000,1433000,1417000,1430000,1341512.25,210920
2013-10-10,1430000,1432000,1421000,1430000,1341512.25,276380
2013-10-11,1440000,1447000,1436000,1443000,1353707.875,225083
2013-10-14,1448000,1449000,1438000,1438000,1349017.125,147474
2013-10-15,1450000,1457000,1445000,1457000,1366841.5,200473
2013-10-16,1469000,1469000,1445000,1450000,1360274.75,160212
2013-10-17,1460000,1468000,1454000,1463000,1372470.25,181987
2013-10-18,1472000,1475000,1463000,1472000,1380913.5,157043
2013-10-21,1475000,1489000,1454000,1464000,1373408.625,142521
2013-10-22,1460000,1460000,1434000,1455000,1364965.375,247065
2013-10-23,1464000,1464000,1436000,1442000,1352769.75,171969
2013-10-24,1431000,1449000,1429000,1449000,1359336.625,178313
2013-10-25,1450000,1452000,1433000,1449000,1359336.625,134706
2013-10-28,1465000,1485000,1458000,1482000,1390294.75,226154
2013-10-29,1490000,1490000,1478000,1490000,1397799.375,206698
2013-10-30,1485000,1500000,1484000,1500000,1407180.625,211768
2013-10-31,1498000,1502000,1465000,1465000,1374346.5,252941
2013-11-01,1490000,1500000,1468000,1500000,1407180.625,227154
2013-11-04,1492000,1502000,1489000,1499000,1406242.5,217756
2013-11-05,1502000,1502000,1472000,1485000,1393108.75,160186
2013-11-06,1498000,1498000,1449000,1451000,1361212.75,244368
2013-11-07,1451000,1454000,1425000,1437000,1348079,260136
2013-11-08,1411000,1428000,1407000,1410000,1322749.75,273627
2013-11-11,1425000,1434000,1409000,1428000,1339636,171277
2013-11-12,1440000,1466000,1436000,1456000,1365903.25,195698
2013-11-13,1445000,1449000,1419000,1419000,1331192.75,199904
2013-11-14,1455000,1455000,1424000,1424000,1335883.375,202643
2013-11-15,1434000,1462000,1432000,1462000,1371532.25,166785
2013-11-18,1470000,1476000,1465000,1474000,1382789.75,127736
2013-11-19,1483000,1489000,1477000,1489000,1396861.25,163671
2013-11-20,1473000,1487000,1464000,1470000,1379037,163563
2013-11-21,1472000,1472000,1432000,1440000,1350893.375,180396
2013-11-22,1441000,1456000,1431000,1450000,1360274.75,171492
2013-11-25,1451000,1472000,1451000,1465000,1374346.5,132306
2013-11-26,1458000,1479000,1455000,1479000,1387480.25,171725
2013-11-27,1467000,1476000,1460000,1470000,1379037,187034
2013-11-28,1480000,1494000,1479000,1494000,1401552,212898
2013-11-29,1499000,1499000,1485000,1494000,1401552,135044
2013-12-02,1500000,1503000,1467000,1467000,1376222.75,149756
2013-12-03,1464000,1478000,1457000,1461000,1370594,155972
2013-12-04,1450000,1453000,1431000,1432000,1343388.375,216880
2013-12-05,1433000,1446000,1422000,1440000,1350893.375,209593
2013-12-06,1454000,1454000,1428000,1428000,1339636,182949
2013-12-09,1440000,1454000,1440000,1454000,1364027.125,139938
2013-12-10,1441000,1451000,1431000,1440000,1350893.375,155112
2013-12-11,1426000,1444000,1416000,1420000,1332131.125,212583
2013-12-12,1396000,1410000,1396000,1410000,1322749.75,299241
2013-12-13,1410000,1411000,1390000,1390000,1303987.25,201065
2013-12-16,1391000,1404000,1383000,1400000,1313368.625,179088
2013-12-17,1417000,1417000,1393000,1395000,1308678,155248
2013-12-18,1405000,1410000,1394000,1401000,1314306.625,217984
2013-12-19,1418000,1434000,1418000,1427000,1338697.875,211048
2013-12-20,1413000,1427000,1413000,1427000,1338697.875,168148
2013-12-23,1437000,1438000,1429000,1433000,1344326.75,212784
2013-12-24,1430000,1432000,1415000,1415000,1327440.375,219607
2013-12-26,1415000,1415000,1401000,1408000,1320873.75,246156
2013-12-27,1410000,1411000,1395000,1396000,1322579.125,210200
2013-12-30,1396000,1397000,1360000,1372000,1299841.125,338162
2014-01-02,1372000,1372000,1302000,1309000,1240154.75,620500
2014-01-03,1300000,1311000,1287000,1296000,1227838.5,529932
2014-01-06,1303000,1320000,1296000,1307000,1238259.625,394716
2014-01-07,1300000,1318000,1295000,1304000,1235417.5,395264
2014-01-08,1300000,1304000,1287000,1291000,1223101.375,409493
2014-01-09,1307000,1307000,1275000,1275000,1207942.875,425019
2014-01-10,1275000,1286000,1272000,1272000,1205100.5,363783
2014-01-13,1283000,1297000,1273000,1295000,1226890.875,328987
2014-01-14,1297000,1330000,1290000,1313000,1243944.25,294333
2014-01-15,1330000,1331000,1298000,1299000,1230680.625,234949
2014-01-16,1300000,1310000,1293000,1301000,1232575.25,195049
2014-01-17,1301000,1315000,1292000,1292000,1224048.75,255485
2014-01-20,1305000,1319000,1296000,1316000,1246786.5,173656
2014-01-21,1315000,1327000,1311000,1324000,1254365.5,151246
2014-01-22,1314000,1328000,1312000,1328000,1258155.375,216530
2014-01-23,1316000,1322000,1299000,1299000,1230680.625,206739
2014-01-24,1300000,1318000,1291000,1307000,1238259.625,280035
2014-01-27,1293000,1304000,1285000,1292000,1224048.75,266926
2014-01-28,1273000,1293000,1273000,1283000,1215522,234027
2014-01-29,1280000,1288000,1277000,1280000,1212679.875,383637
2014-02-03,1280000,1288000,1271000,1272000,1205100.5,325184
2014-02-04,1263000,1263000,1249000,1249000,1183310.125,320660
2014-02-05,1245000,1255000,1234000,1237000,1171941.5,298533
2014-02-06,1245000,1267000,1240000,1259000,1192784.25,303949
2014-02-07,1275000,1279000,1263000,1275000,1207942.875,198872
2014-02-10,1271000,1281000,1262000,1277000,1209837.5,155993
2014-02-11,1281000,1315000,1272000,1311000,1242049.625,253680
2014-02-12,1331000,1331000,1305000,1307000,1238259.625,200548
2014-02-13,1300000,1320000,1290000,1298000,1229733.25,116769
2014-02-14,1296000,1308000,1292000,1301000,1232575.25,124415
2014-02-17,1292000,1306000,1280000,1285000,1217417,187733
2014-02-18,1285000,1299000,1282000,1295000,1226890.875,118213
2014-02-19,1300000,1300000,1280000,1290000,1222153.875,123595
2014-02-20,1290000,1296000,1281000,1286000,1218364.375,190866
2014-02-21,1333000,1333000,1300000,1330000,1260050,286924
2014-02-24,1334000,1345000,1321000,1328000,1258155.375,148501
2014-02-25,1332000,1340000,1326000,1334000,1263839.75,175706
2014-02-26,1337000,1343000,1325000,1342000,1271418.875,258361
2014-02-27,1335000,1342000,1330000,1341000,1270471.75,157827
2014-02-28,1337000,1349000,1332000,1349000,1278050.875,284647
2014-03-03,1336000,1340000,1321000,1325000,1255313.125,242083
2014-03-04,1320000,1329000,1315000,1315000,1245839.125,158003
2014-03-05,1335000,1341000,1330000,1330000,1260050,149830
2014-03-06,1329000,1329000,1310000,1326000,1256260.625,172335
2014-03-07,1339000,1339000,1329000,1339000,1268576.75,150973
2014-03-10,1320000,1330000,1317000,1320000,1250576.125,173152
2014-03-11,1320000,1327000,1309000,1322000,1252470.875,181596
2014-03-12,1320000,1320000,1293000,1294000,1225943.625,251585
2014-03-13,1294000,1313000,1290000,1290000,1222153.875,235004
2014-03-14,1270000,1285000,1270000,1275000,1207942.875,216736
2014-03-17,1275000,1276000,1258000,1266000,1199416.125,176400
2014-03-18,1270000,1283000,1266000,1278000,1210785.125,220912
2014-03-19,1280000,1285000,1268000,1269000,1202258.25,152771
2014-03-20,1270000,1272000,1262000,1262000,1195626.5,118788
2014-03-21,1269000,1273000,1262000,1273000,1206048.125,166426
2014-03-24,1260000,1274000,1259000,1273000,1206048.125,141478
2014-03-25,1269000,1270000,1241000,1247000,1181415.25,272500
2014-03-26,1269000,1290000,1248000,1285000,1217417,348894
2014-03-27,1290000,1333000,1285000,1333000,1262892.375,417557
2014-03-28,1320000,1338000,1320000,1335000,1264787.25,212974
2014-03-31,1345000,1345000,1322000,1343000,1272366.5,265197
2014-04-01,1345000,1345000,1331000,1339000,1268576.75,221620
2014-04-02,1350000,1357000,1343000,1357000,1285630.125,262001
2014-04-03,1351000,1395000,1351000,1390000,1316894.5,381976
2014-04-04,1377000,1397000,1377000,1380000,1307420.25,368007
2014-04-07,1397000,1397000,1374000,1397000,1323526.375,215235
2014-04-08,1387000,1399000,1375000,1394000,1320684.125,212164
2014-04-09,1394000,1395000,1364000,1371000,1298893.75,321232
2014-04-10,1369000,1380000,1360000,1380000,1307420.25,199984
2014-04-11,1362000,1368000,1359000,1365000,1293209.375,213187
2014-04-14,1365000,1386000,1365000,1370000,1297946.5,211720
2014-04-15,1386000,1387000,1369000,1370000,1297946.5,219396
2014-04-16,1370000,1392000,1363000,1380000,1307420.25,186171
2014-04-17,1376000,1380000,1366000,1370000,1297946.5,144833
2014-04-18,1370000,1379000,1370000,1378000,1305525.5,190367
2014-04-21,1379000,1386000,1375000,1380000,1307420.25,65985
2014-04-22,1374000,1384000,1371000,1375000,1302683.375,121686
2014-04-23,1394000,1395000,1382000,1389000,1315947.125,190015
2014-04-24,1409000,1409000,1399000,1407000,1333000.375,210924
2014-04-25,1420000,1428000,1398000,1399000,1325421.25,305396
2014-04-28,1404000,1406000,1382000,1388000,1314999.875,188629
2014-04-29,1389000,1395000,1351000,1360000,1288472.125,218184
2014-04-30,1380000,1381000,1326000,1343000,1272366.5,300946
2014-05-02,1343000,1359000,1343000,1346000,1275208.75,298867
2014-05-07,1346000,1356000,1340000,1344000,1273313.875,283794
2014-05-08,1355000,1355000,1344000,1350000,1278998.5,325638
2014-05-09,1356000,1358000,1326000,1335000,1264787.25,263141
2014-05-12,1336000,1395000,1332000,1388000,1314999.875,318896
2014-05-13,1388000,1425000,1388000,1400000,1326368.75,242148
2014-05-14,1409000,1415000,1401000,1415000,1340579.625,222075
2014-05-15,1414000,1419000,1403000,1410000,1335842.5,136134
2014-05-16,1400000,1437000,1399000,1428000,1352895.875,317130
2014-05-19,1428000,1450000,1408000,1448000,1371844.125,385621
2014-05-20,1445000,1454000,1435000,1451000,1374686.375,320146
2014-05-21,1435000,1450000,1435000,1441000,1365212.375,216850
2014-05-22,1441000,1448000,1426000,1426000,1351001.25,190800
2014-05-23,1405000,1428000,1405000,1428000,1352895.875,170233
2014-05-26,1420000,1432000,1415000,1422000,1347211.5,74712
2014-05-27,1417000,1423000,1403000,1407000,1333000.375,94968
2014-05-28,1419000,1435000,1409000,1433000,1357633,184019
2014-05-29,1450000,1465000,1440000,1460000,1383213,250430
2014-05-30,1470000,1482000,1443000,1443000,1367107.125,316621
2014-06-02,1443000,1458000,1439000,1455000,1378476,148789
2014-06-03,1484000,1495000,1465000,1470000,1392687.125,344685
2014-06-05,1470000,1480000,1450000,1457000,1380370.75,270141
2014-06-09,1457000,1473000,1402000,1409000,1334895,445392
2014-06-10,1421000,1438000,1405000,1436000,1360475.25,184282
2014-06-11,1412000,1430000,1412000,1422000,1347211.5,172515
2014-06-12,1430000,1430000,1401000,1413000,1338684.875,258863
2014-06-13,1402000,1404000,1363000,1367000,1295104.125,371781
2014-06-16,1380000,1382000,1362000,1374000,1301736,306399
2014-06-17,1360000,1378000,1351000,1374000,1301736,269535
2014-06-18,1373000,1376000,1356000,1358000,1286577.375,220887
2014-06-19,1345000,1349000,1320000,1323000,1253418.375,446794
2014-06-20,1330000,1330000,1296000,1301000,1232575.25,478053
2014-06-23,1321000,1332000,1316000,1322000,1252470.875,249765
2014-06-24,1340000,1354000,1332000,1345000,1274261.25,237817
2014-06-25,1330000,1333000,1318000,1320000,1250576.125,204638
2014-06-26,1309000,1343000,1307000,1325000,1255313.125,255306
2014-06-27,1307000,1319000,1306000,1311000,1242518.375,179061
2014-06-30,1310000,1324000,1309000,1322000,1252943.75,177621
2014-07-01,1308000,1314000,1301000,1310000,1241570.5,174508
2014-07-02,1317000,1331000,1306000,1330000,1260525.75,222785
2014-07-03,1336000,1336000,1316000,1318000,1249152.625,170861
2014-07-04,1322000,1326000,1303000,1306000,1237779.5,119577
2014-07-07,1291000,1301000,1290000,1292000,1224510.75,188741
2014-07-08,1294000,1319000,1287000,1295000,1227354.125,241464
2014-07-09,1287000,1308000,1283000,1308000,1239675.125,236598
2014-07-10,1308000,1311000,1302000,1306000,1237779.5,179204
2014-07-11,1300000,1302000,1282000,1284000,1216928.625,215592
2014-07-14,1298000,1300000,1286000,1286000,1218824.125,141643
2014-07-15,1300000,1323000,1297000,1320000,1251048.125,239521
2014-07-16,1313000,1323000,1311000,1321000,1251996,182284
2014-07-17,1326000,1335000,1320000,1330000,1260525.75,218454
2014-07-18,1315000,1343000,1314000,1343000,1272846.875,194853
2014-07-21,1349000,1360000,1343000,1353000,1282324.25,161199
2014-07-22,1348000,1358000,1345000,1348000,1277585.5,126019
2014-07-23,1354000,1357000,1335000,1338000,1268107.875,128346
2014-07-24,1350000,1358000,1331000,1355000,1284219.875,161034
2014-07-25,1346000,1355000,1335000,1355000,1284219.875,175803
2014-07-28,1355000,1367000,1344000,1358000,1287063.25,179851
2014-07-29,1355000,1388000,1353000,1386000,1313600.625,256186
2014-07-30,1388000,1408000,1374000,1395000,1322130.375,347189
2014-07-31,1374000,1385000,1336000,1343000,1272846.875,487027
2014-08-01,1305000,1328000,1292000,1292000,1224510.75,564621
2014-08-04,1300000,1317000,1291000,1317000,1248205,241335
2014-08-05,1301000,1321000,1300000,1316000,1247257.125,172529
2014-08-06,1306000,1316000,1295000,1300000,1232092.75,216602
2014-08-07,1300000,1302000,1285000,1290000,1222615.25,190545
2014-08-08,1284000,1285000,1248000,1250000,1184704.625,412429
2014-08-11,1275000,1282000,1257000,1270000,1203660,372385
2014-08-12,1270000,1294000,1262000,1266000,1199868.875,179914
2014-08-13,1275000,1275000,1248000,1264000,1197973.5,256900
2014-08-14,1274000,1282000,1254000,1261000,1195130,208947
2014-08-18,1261000,1280000,1250000,1250000,1184704.625,210379
2014-08-19,1264000,1273000,1253000,1254000,1188495.75,200888
2014-08-20,1264000,1271000,1251000,1261000,1195130,188612
2014-08-21,1255000,1261000,1231000,1235000,1170488.25,342108
2014-08-22,1245000,1247000,1235000,1247000,1181861.25,168153
2014-08-25,1231000,1231000,1221000,1228000,1163854,231544
2014-08-26,1235000,1235000,1221000,1222000,1158167.375,214389
2014-08-27,1223000,1237000,1222000,1230000,1165749.5,243420
2014-08-28,1258000,1258000,1236000,1242000,1177122.5,206237
2014-08-29,1238000,1238000,1228000,1234000,1169540.5,291165
2014-09-01,1236000,1237000,1224000,1226000,1161958.5,113281
2014-09-02,1221000,1225000,1194000,1194000,1131629.75,317992
2014-09-03,1200000,1200000,1180000,1189000,1126891.125,424775
2014-09-04,1210000,1216000,1202000,1210000,1146794.25,241999
2014-09-05,1215000,1216000,1195000,1201000,1138264.25,215408
2014-09-11,1201000,1207000,1192000,1192000,1129734.5,466184
2014-09-12,1200000,1208000,1200000,1201000,1138264.25,217447
2014-09-15,1207000,1208000,1196000,1200000,1137316.5,143230
2014-09-16,1208000,1215000,1201000,1206000,1143003.125,141848
2014-09-17,1207000,1226000,1207000,1226000,1161958.5,150915
2014-09-18,1230000,1230000,1204000,1210000,1146794.25,189535
2014-09-19,1223000,1223000,1206000,1210000,1146794.25,268701
2014-09-22,1204000,1204000,1180000,1188000,1125943.375,320442
2014-09-23,1178000,1185000,1161000,1161000,1100353.875,390828
2014-09-24,1152000,1161000,1141000,1150000,1089928.375,315784
2014-09-25,1162000,1166000,1147000,1156000,1095614.875,388290
2014-09-26,1152000,1185000,1148000,1185000,1123100,248271
2014-09-29,1193000,1200000,1170000,1195000,1132577.75,188020
2014-09-30,1185000,1188000,1165000,1184000,1122152.25,247586
2014-10-01,1174000,1183000,1156000,1156000,1095614.875,238596
2014-10-02,1165000,1165000,1141000,1141000,1081398.5,254655
2014-10-06,1141000,1156000,1138000,1151000,1090876.125,425058
2014-10-07,1162000,1186000,1162000,1162000,1101301.5,202983
2014-10-08,1142000,1151000,1124000,1130000,1070973,294411
2014-10-10,1130000,1130000,1099000,1105000,1047279.063,436749
2014-10-13,1082000,1127000,1078000,1108000,1050122.25,226895
2014-10-14,1127000,1146000,1120000,1127000,1068129.875,331451
2014-10-15,1128000,1145000,1120000,1125000,1066234.25,282872
2014-10-16,1116000,1121000,1104000,1115000,1056756.5,302966
2014-10-17,1106000,1115000,1087000,1089000,1032114.625,325635
2014-10-20,1115000,1117000,1101000,1106000,1048226.688,189535
2014-10-21,1094000,1100000,1081000,1083000,1026428.313,235321
2014-10-22,1097000,1104000,1090000,1104000,1046331.25,222554
2014-10-23,1113000,1113000,1090000,1094000,1036853.563,170118
2014-10-24,1103000,1112000,1092000,1112000,1053913.125,167569
2014-10-27,1101000,1111000,1087000,1095000,1037801.313,167772
2014-10-28,1090000,1100000,1086000,1091000,1034010.25,124877
2014-10-29,1100000,1130000,1090000,1130000,1070973,274522
2014-10-30,1129000,1183000,1115000,1181000,1119309,491339
2014-10-31,1198000,1250000,1185000,1244000,1179018.125,772463
2014-11-03,1250000,1252000,1216000,1235000,1170488.25,269516
2014-11-04,1219000,1242000,1205000,1217000,1153428.625,260006
2014-11-05,1215000,1225000,1194000,1202000,1139212.125,203243
2014-11-06,1198000,1210000,1193000,1204000,1141107.75,171403
2014-11-07,1218000,1218000,1195000,1206000,1143003.125,120604
2014-11-10,1226000,1269000,1222000,1268000,1201764.375,384058
2014-11-11,1255000,1261000,1227000,1231000,1166697.125,242828
2014-11-12,1231000,1234000,1219000,1230000,1165749.5,181592
2014-11-13,1228000,1232000,1199000,1200000,1137316.5,230943
2014-11-14,1201000,1201000,1180000,1194000,1131629.75,212435
2014-11-17,1190000,1220000,1182000,1205000,1142055.375,193879
2014-11-18,1220000,1227000,1215000,1220000,1156271.75,215094
2014-11-19,1238000,1238000,1212000,1218000,1154376.25,250055
2014-11-20,1206000,1220000,1206000,1210000,1146794.25,200483
2014-11-21,1219000,1226000,1217000,1223000,1159115.25,246727
2014-11-24,1247000,1248000,1210000,1220000,1156271.75,205686
2014-11-25,1224000,1224000,1190000,1190000,1127838.875,356221
2014-11-26,1190000,1211000,1182000,1201000,1138264.25,245758
2014-11-27,1273000,1301000,1264000,1264000,1197973.5,887556
2014-11-28,1295000,1296000,1274000,1287000,1219772.125,196891
2014-12-01,1294000,1298000,1287000,1295000,1227354.125,257337
2014-12-02,1295000,1295000,1266000,1295000,1227354.125,184454
2014-12-03,1300000,1301000,1295000,1298000,1230197.375,194710
2014-12-04,1302000,1303000,1298000,1300000,1232092.75,177427
2014-12-05,1314000,1314000,1300000,1302000,1233988.375,112756
2014-12-08,1303000,1321000,1302000,1319000,1250100.5,158331
2014-12-09,1319000,1357000,1319000,1349000,1278533.25,271062
2014-12-10,1346000,1346000,1317000,1317000,1248205,319556
2014-12-11,1317000,1319000,1294000,1305000,1236831.75,409817
2014-12-12,1303000,1304000,1274000,1286000,1218824.125,287945
2014-12-15,1280000,1280000,1260000,1273000,1206503.375,286759
2014-12-16,1270000,1289000,1268000,1279000,1212189.75,257895
2014-12-17,1279000,1283000,1253000,1266000,1199868.875,261773
2014-12-18,1266000,1279000,1252000,1266000,1199868.875,236165
2014-12-19,1294000,1328000,1287000,1328000,1258630.125,367130
2014-12-22,1345000,1347000,1318000,1345000,1274742.375,358877
2014-12-23,1346000,1349000,1337000,1339000,1269055.625,219527
2014-12-24,1339000,1343000,1339000,1343000,1272846.875,125140
2014-12-26,1343000,1355000,1343000,1352000,1281376.75,229762
2014-12-29,1345000,1347000,1329000,1329000,1278010.875,192749
2014-12-30,1330000,1335000,1321000,1327000,1276087.625,212982
2015-01-02,1327000,1340000,1327000,1330000,1278972.5,175499
2015-01-05,1336000,1336000,1313000,1333000,1281857.5,202790
2015-01-06,1315000,1317000,1288000,1295000,1245315.375,304710
2015-01-07,1294000,1311000,1282000,1307000,1256854.875,286455
2015-01-08,1339000,1339000,1310000,1314000,1263586.5,289552
2015-01-09,1314000,1322000,1314000,1314000,1263586.5,186248
2015-01-12,1313000,1319000,1301000,1316000,1265509.625,166508
2015-01-13,1314000,1340000,1300000,1339000,1287627.25,245868
2015-01-14,1339000,1355000,1335000,1345000,1293397,286645
2015-01-15,1345000,1349000,1329000,1334000,1282819,282078
2015-01-16,1334000,1334000,1313000,1316000,1265509.625,271370
2015-01-19,1329000,1349000,1320000,1343000,1291473.75,133459
2015-01-20,1350000,1372000,1345000,1372000,1319361.125,265561
2015-01-21,1367000,1395000,1360000,1395000,1341478.625,332253
2015-01-22,1398000,1399000,1378000,1378000,1325130.875,359154
2015-01-23,1400000,1400000,1377000,1386000,1332824,257175
2015-01-26,1375000,1395000,1364000,1389000,1335708.875,203070
2015-01-27,1375000,1400000,1374000,1400000,1346286.875,199144
2015-01-28,1386000,1390000,1374000,1378000,1325130.875,216630
2015-01-29,1368000,1395000,1357000,1360000,1307821.5,274045
2015-01-30,1360000,1377000,1360000,1365000,1312629.75,322200
2015-02-02,1365000,1377000,1356000,1368000,1315514.5,210420
2015-02-03,1380000,1380000,1359000,1366000,1313591.375,113088
2015-02-04,1375000,1381000,1359000,1359000,1306860,186578
2015-02-05,1359000,1369000,1346000,1358000,1305898.125,135408
2015-02-06,1346000,1374000,1336000,1372000,1319361.125,160101
2015-02-09,1360000,1399000,1357000,1395000,1341478.625,173870
2015-02-10,1400000,1400000,1377000,1378000,1325130.875,130387
2015-02-11,1374000,1374000,1354000,1355000,1303013.375,199476
2015-02-12,1340000,1358000,1331000,1344000,1292435.375,214964
2015-02-13,1360000,1361000,1345000,1361000,1308783,130458
2015-02-16,1368000,1374000,1361000,1374000,1321284.375,124530
2015-02-17,1374000,1377000,1364000,1377000,1324169.25,114900
2015-02-23,1377000,1390000,1366000,1367000,1314553.25,306036
2015-02-24,1385000,1389000,1364000,1367000,1314553.25,217265
2015-02-25,1380000,1385000,1373000,1379000,1326092.625,167485
2015-02-26,1379000,1380000,1368000,1375000,1322246,163583
2015-02-27,1375000,1376000,1357000,1357000,1304936.5,260188
2015-03-02,1375000,1423000,1367000,1423000,1368404.5,436112
2015-03-03,1435000,1437000,1406000,1418000,1363596.25,274976
2015-03-04,1411000,1440000,1410000,1437000,1381867.25,232062
2015-03-05,1439000,1443000,1417000,1422000,1367442.75,192312
2015-03-06,1414000,1449000,1406000,1442000,1386675.375,234670
2015-03-09,1440000,1440000,1420000,1420000,1365519.5,156292
2015-03-10,1434000,1443000,1420000,1421000,1366481.25,208397
2015-03-11,1419000,1479000,1418000,1474000,1417447.75,422173
2015-03-12,1460000,1473000,1447000,1447000,1391483.625,383064
2015-03-13,1461000,1479000,1455000,1457000,1401100,188262
2015-03-16,1458000,1487000,1455000,1470000,1413601.125,179491
2015-03-17,1470000,1500000,1460000,1497000,1439565.375,273223
2015-03-18,1496000,1506000,1486000,1503000,1445335.125,249287
2015-03-19,1510000,1510000,1470000,1470000,1413601.125,264516
2015-03-20,1475000,1480000,1460000,1464000,1407831.25,254099
2015-03-23,1462000,1474000,1458000,1467000,1410716.375,162458
2015-03-24,1455000,1478000,1455000,1476000,1419371,182263
2015-03-25,1487000,1488000,1472000,1485000,1428025.75,187381
2015-03-26,1450000,1456000,1421000,1421000,1366481.25,420119
