DATE,END,RATIO,GOES,START,HIGH,LOW,TRADE,AMT
2001-03-14,5.4328,15.31,2.9,541.42,545,539.12,12.93648671,1.78454E+12
2001-03-15,5.4183,-1.45,-0.27,523.38,542.3,522.74,12.86149459,1.67106E+12
2001-03-16,5.3867,-3.16,-0.58,541.31,543.81,536.7,12.71474395,1.40923E+12
2001-03-19,5.3433,-4.34,-0.81,531.84,541.2,528.88,12.44430183,1.188E+12
2001-03-20,5.3159,-2.74,-0.51,542.13,542.79,531.39,12.5408649,1.22977E+12
2001-03-21,5.3259,1,0.19,520.71,532.59,520.41,12.80694827,1.35791E+12
2001-03-22,5.2705,-5.54,-1.04,530.88,532.25,524.25,12.90544789,1.59132E+12
2001-03-23,5.3797,10.92,2.07,532.01,539.19,531.63,12.80594981,1.92041E+12
2001-03-26,5.4598,8.01,1.49,544.75,550.26,542.09,12.97913022,1.84535E+12
2001-03-27,5.329,-13.08,-2.4,546.27,546.27,532.9,12.97912329,1.72205E+12
2001-03-28,5.2879,-4.11,-0.77,541.43,541.71,528.79,12.90580559,1.50893E+12
2001-03-29,5.238,-4.99,-0.94,522.99,531.85,521.04,13.09018723,1.5233E+12
2001-03-30,5.2322,-0.58,-0.11,524.63,528.6,516.97,12.94138092,1.50452E+12
2001-04-02,5.152,-8.02,-1.53,520.56,522.09,512.4,12.35371649,1.10534E+12
2001-04-03,5.0326,-11.94,-2.32,505.38,507.67,498.27,12.53376358,1.42604E+12
2001-04-04,4.9369,-9.57,-1.9,496.03,501.32,493.57,12.6560043,1.45733E+12
2001-04-06,5.0622,12.53,2.54,518.06,518.2,504.54,12.83090619,1.76103E+12
2001-04-09,4.9746,-8.76,-1.73,503.07,506.46,497.46,12.55623291,9.44537E+11
2001-04-10,4.9121,-6.25,-1.26,500.97,501.65,491.21,12.47585166,1.15559E+12
2001-04-11,5.0753,16.32,3.32,505.24,508.75,501.63,12.77784284,1.67878E+12
2001-04-12,5.1421,6.68,1.32,516.73,519.48,511.73,12.92132617,1.73862E+12
2001-04-13,5.161,1.89,0.37,518.64,518.65,512.35,12.75676589,1.26305E+12
2001-04-16,5.0835,-7.75,-1.5,514.55,518.26,508.35,12.7027608,9.17668E+11
2001-04-17,5.1397,5.62,1.11,506.92,516.12,505.92,12.67462209,1.27523E+12
2001-04-18,5.4,26.03,5.06,523.26,540,520.31,13.11203826,2.07962E+12
2001-04-19,5.6331,23.31,4.32,567.49,581.63,558.97,13.23851842,3.54542E+12
2001-04-20,5.5629,-7.02,-1.25,567.66,572.08,556.22,13.07241865,2.25927E+12
2001-04-23,5.6094,4.65,0.84,559.09,566.47,556.52,12.94889055,1.82665E+12
2001-04-24,5.5564,-5.3,-0.94,552.32,556.48,547.39,12.75622667,1.5625E+12
2001-04-25,5.6634,10.7,1.93,552.69,566.34,551.15,12.8387955,1.82777E+12
2001-04-26,5.6162,-4.72,-0.83,569.58,570.99,560.84,12.63069638,1.53738E+12
2001-04-27,5.5663,-4.99,-0.89,561.06,563.76,553.67,12.35069666,1.24658E+12
2001-04-30,5.7736,20.73,3.72,565.44,577.52,564.72,12.82530414,2.04916E+12
2001-05-02,5.837,6.34,1.1,586.27,587.18,580.39,13.29568287,2.35704E+12
2001-05-03,5.844,0.7,0.12,583.22,584.68,576.53,12.87408662,1.81244E+12
2001-05-04,5.856,1.2,0.21,575.69,585.6,575.69,12.88021793,1.67585E+12
2001-05-07,5.965,10.9,1.86,588.88,599.05,584.79,13.06413875,2.11112E+12
2001-05-08,5.9091,-5.59,-0.94,594.32,597.95,590.65,13.09066423,2.10687E+12
2001-05-09,5.7884,-12.07,-2.04,589.06,589.42,578.34,13.17633817,2.08492E+12
2001-05-10,5.8138,2.54,0.44,579.16,584.33,575.43,13.2305485,1.8137E+12
2001-05-11,5.8306,1.68,0.29,581.74,584.28,577.91,13.21165731,1.63834E+12
2001-05-14,5.8408,1.02,0.17,585.13,588.13,580.82,13.17487043,1.76518E+12
2001-05-15,5.813,-2.78,-0.48,583.73,585.74,579.08,13.23131285,1.9477E+12
2001-05-16,5.724,-8.9,-1.53,578.68,585.67,572.36,13.17921997,1.93095E+12
2001-05-17,5.9639,23.99,4.19,588.15,596.39,585.59,13.24477922,2.1571E+12
2001-05-18,6.0054,4.15,0.7,594.56,600.54,591.63,13.29698537,2.54247E+12
2001-05-21,6.1896,18.42,3.07,606.87,620.89,606.46,13.52796181,3.15737E+12
2001-05-22,6.1799,-0.97,-0.16,628.82,630.08,617.99,13.58522028,3.2875E+12
2001-05-23,6.226,4.61,0.75,620.03,625.8,616.56,13.17360957,2.45181E+12
2001-05-24,6.2228,-0.32,-0.05,614.22,624.46,612.62,13.23844363,2.6185E+12
2001-05-25,6.2411,1.83,0.29,626.97,633.16,623.05,13.36019059,2.86548E+12
2001-05-28,6.1847,-5.64,-0.9,620.2,622.67,618.14,12.98273573,1.8516E+12
2001-05-29,6.3205,13.58,2.2,616.94,632.09,615.87,13.1814659,2.46053E+12
2001-05-30,6.2842,-3.63,-0.57,629.45,629.9,620.95,13.01623812,2.29953E+12
2001-05-31,6.1216,-16.26,-2.59,612.45,617.66,608.8,12.86095705,2.2946E+12
2001-06-01,6.0707,-5.09,-0.83,615.67,617.09,603.84,12.79049533,1.89326E+12
2001-06-04,6.1091,3.84,0.63,609.06,613.21,606.72,12.74058452,1.59152E+12
2001-06-05,5.9766,-13.25,-2.17,612.63,615,597.66,12.79473115,1.80587E+12
2001-06-07,6.0114,3.48,0.58,594.28,601.35,594.28,12.70090302,1.72221E+12
2001-06-08,6.2178,20.64,3.43,608.48,621.9,608.33,13.00015732,2.32192E+12
2001-06-11,6.0823,-13.55,-2.18,612.46,615.41,607.2,12.73706554,1.71135E+12
2001-06-12,6.0715,-1.08,-0.18,605.36,611.88,603.91,12.67569495,1.57931E+12
2001-06-13,6.1405,6.9,1.14,611.79,614.05,607.48,12.88007523,1.88279E+12
2001-06-14,6.1375,-0.3,-0.05,612.96,623.37,610.36,12.9492497,2.13812E+12
2001-06-15,6.1896,5.21,0.85,609.54,618.96,604.37,12.83689219,1.98425E+12
2001-06-18,6.0878,-10.18,-1.64,617.66,619.82,607.93,13.06940132,2.04342E+12
2001-06-19,6.0891,0.13,0.02,606.04,615.85,605.8,12.98683227,2.10669E+12
2001-06-20,5.9572,-13.19,-2.17,603.29,604.78,593.75,12.99560897,2.05475E+12
2001-06-21,5.9553,-0.19,-0.03,597.72,599.76,589.46,12.90965766,1.9069E+12
2001-06-22,5.9908,3.55,0.6,597.34,602.7,593.33,12.88724086,1.95071E+12
2001-06-25,5.9802,-1.06,-0.18,597.37,602.77,594.04,12.64390168,1.55003E+12
2001-06-26,5.8871,-9.31,-1.56,597.81,598.96,586.12,12.65311466,1.62812E+12
2001-06-27,5.8476,-3.95,-0.67,587.31,590.74,580.75,12.70802603,1.64718E+12
2001-06-28,5.8327,-1.49,-0.25,585.66,591.03,582.91,12.50164848,1.44859E+12
2001-06-29,5.9513,11.86,2.03,594.02,595.13,589.18,12.32461983,1.39882E+12
2001-07-02,5.9674,1.61,0.27,593.03,598.24,592.9,12.21440781,1.18536E+12
2001-07-03,5.9431,-2.43,-0.41,598.67,598.67,593.56,12.25062527,1.1609E+12
2001-07-04,5.9725,2.94,0.49,591.01,597.25,586.31,12.33139166,1.173E+12
2001-07-05,5.9361,-3.64,-0.61,598.95,600.51,592.8,12.18364808,1.05854E+12
2001-07-06,5.7854,-15.07,-2.54,581.85,585.08,578.13,12.28283459,1.1436E+12
2001-07-09,5.6,-18.54,-3.2,565.34,568.21,555.66,12.43134992,1.42991E+12
2001-07-10,5.586,-1.4,-0.25,563.21,565.51,557.51,12.34141178,1.07979E+12
2001-07-11,5.5365,-4.95,-0.89,547.15,558.53,545.76,12.24638411,1.13705E+12
2001-07-12,5.5995,6.3,1.14,561.5,566.26,559.95,12.6205041,1.45904E+12
2001-07-13,5.4849,-11.46,-2.05,571.16,571.16,546.97,12.46460265,1.38095E+12
2001-07-16,5.4893,0.44,0.08,551.43,554.93,545.17,12.33773229,9.6164E+11
2001-07-18,5.4053,-8.4,-1.53,550.94,551.97,539.04,12.5256966,1.18138E+12
2001-07-19,5.4574,5.21,0.96,534.13,545.74,534.13,12.48053269,1.16519E+12
2001-07-20,5.3771,-8.03,-1.47,540.26,541.95,534.39,12.52509349,1.13698E+12
2001-07-23,5.2421,-13.5,-2.51,535,538.35,522.38,12.48843183,9.95617E+11
2001-07-24,5.2662,2.41,0.46,518.94,527.37,512.78,13.09311993,1.49072E+12
2001-07-25,5.2608,-0.54,-0.1,519.74,528.33,516.64,12.8251157,1.17323E+12
2001-07-26,5.2922,3.14,0.6,529.65,531.96,527.22,12.65456212,1.09518E+12
2001-07-27,5.4113,11.91,2.25,536.86,542.58,534.94,12.88904575,1.32227E+12
2001-07-30,5.3353,-7.6,-1.4,542.08,542.08,532.85,12.52125193,9.3955E+11
2001-07-31,5.4155,8.02,1.5,534.84,541.55,532.55,12.21799133,9.16393E+11
2001-08-01,5.6279,21.24,3.92,546.3,563.67,542,12.99718557,1.91576E+12
2001-08-02,5.6746,4.67,0.83,565.39,572.03,557.29,13.00741033,1.95039E+12
2001-08-03,5.6869,1.23,0.22,572,572,563.55,12.49800691,1.22663E+12
2001-08-06,5.6937,0.68,0.12,564.72,573.56,563.53,12.83583264,1.25629E+12
2001-08-07,5.675,-1.87,-0.33,562.17,568.57,561.29,12.81201025,1.35018E+12
2001-08-08,5.6594,-1.56,-0.27,568.07,568.85,561.35,12.7997475,1.20268E+12
2001-08-09,5.4967,-16.27,-2.87,554.46,559.17,549.67,12.67176073,1.21387E+12
2001-08-10,5.5534,5.67,1.03,556.04,558.27,552,12.56561946,9.89631E+11
2001-08-13,5.62,6.66,1.2,558.48,562,552.17,12.60694054,1.15926E+12
2001-08-14,5.7715,15.15,2.7,565.2,577.24,564.86,13.19827201,2.03287E+12
2001-08-16,5.8095,3.8,0.66,571.19,582.8,569.53,13.17238516,2.11964E+12
2001-08-17,5.8099,0.04,0.01,582.93,585.36,577.1,12.98852565,1.80406E+12
2001-08-20,5.6709,-13.9,-2.39,568.88,574.16,566.42,12.85270719,1.3971E+12
2001-08-21,5.6868,1.59,0.28,571.77,572.86,561.44,12.78379214,1.43265E+12
2001-08-22,5.7487,6.19,1.09,560.53,575.3,560.53,13.17270662,1.96156E+12
2001-08-23,5.7007,-4.8,-0.83,578.62,580.51,568.82,13.08626148,1.65556E+12
2001-08-24,5.6931,-0.76,-0.13,571.97,573.19,563.9,12.93672272,1.43401E+12
2001-08-27,5.7874,9.43,1.66,577.46,585.34,574.71,13.07863717,1.81769E+12
2001-08-28,5.7651,-2.23,-0.39,577.75,578.62,573.1,13.00632382,1.3736E+12
2001-08-29,5.6563,-10.88,-1.89,569.77,570.03,563.28,13.05835805,1.49449E+12
2001-08-30,5.6436,-1.27,-0.22,555.98,564.36,554.47,13.47555787,1.50094E+12
2001-08-31,5.4511,-19.25,-3.41,552.78,554.48,542.21,13.48754107,1.78916E+12
2001-09-03,5.4183,-3.28,-0.6,545.02,547.63,539.17,12.93654451,1.09655E+12
2001-09-04,5.5879,16.96,3.13,543.1,558.79,540.33,13.12228737,1.34211E+12
2001-09-05,5.5191,-6.88,-1.23,550.43,553.61,547.88,13.57816285,1.71726E+12
2001-09-06,5.5259,0.68,0.12,552.41,559.17,551.35,13.2847373,1.61764E+12
2001-09-07,5.5508,2.49,0.45,546.79,555.51,544.73,13.10475933,1.56611E+12
2001-09-10,5.5073,-4.35,-0.78,547.99,551.26,545.16,13.29769892,1.57926E+12
2001-09-11,5.4057,-10.16,-1.84,550.9,553.61,539.72,13.32512951,1.64056E+12
2001-09-12,4.756,-64.97,-12.02,490.14,499.9,474.58,12.40012513,1.65923E+12
2001-09-13,4.9925,23.65,4.97,491.61,499.25,484.49,13.83819432,2.72972E+12
2001-09-14,4.8229,-16.96,-3.4,497.15,497.15,472.98,13.83661136,2.42254E+12
2001-09-17,4.6876,-13.53,-2.81,475.31,476.42,464.39,13.50378849,1.70593E+12
2001-09-18,4.8493,16.17,3.45,481.45,485.12,478.24,13.44882424,1.9773E+12
2001-09-19,4.8675,1.82,0.38,484.16,491.99,480.4,13.57202909,1.95344E+12
2001-09-20,4.8027,-6.48,-1.33,482.79,482.79,473.5,13.34996896,1.78845E+12
2001-09-21,4.7231,-7.96,-1.66,466.57,472.31,463.54,13.2432651,1.94149E+12
2001-09-24,4.8219,9.88,2.09,473.75,482.19,471.91,13.19700878,1.61379E+12
2001-09-25,4.7213,-10.06,-2.09,491.59,491.68,470.38,13.36943125,1.95649E+12
2001-09-26,4.7285,0.72,0.15,473.41,475.8,468.48,12.95606791,1.32256E+12
2001-09-27,4.7238,-0.47,-0.1,467.45,472.38,464.42,13.02424767,1.32225E+12
2001-09-28,4.7968,7.3,1.55,475.56,483.21,472.71,12.96392083,1.52652E+12
2001-10-04,5.0064,20.96,4.37,498.87,501.22,494.76,13.21385537,1.96111E+12
2001-10-05,5.0192,1.28,0.26,499.8,502.11,496.66,13.56938749,1.90929E+12
2001-10-08,4.9613,-5.79,-1.15,497.44,501.56,493.12,13.44068765,1.56662E+12
2001-10-09,5.0761,11.48,2.31,501.02,509.21,501.02,13.39267902,1.81053E+12
2001-10-10,5.0346,-4.15,-0.82,503.08,505.41,500.44,13.07061735,1.32335E+12
2001-10-11,5.1705,13.59,2.7,514.84,519.56,513.87,13.30220018,2.00009E+12
2001-10-12,5.164,-0.65,-0.13,526.06,526.2,510.93,13.350469,1.87543E+12
2001-10-15,5.1399,-2.41,-0.47,513.55,517.47,511.29,12.82979472,1.22457E+12
2001-10-16,5.2191,7.92,1.54,514.43,522.16,514.04,12.94682119,1.53304E+12
2001-10-17,5.2829,6.38,1.22,527.81,529.54,522.37,13.01375091,1.76049E+12
2001-10-18,5.2421,-4.08,-0.77,522.31,526.49,519.41,12.86802065,1.48558E+12
2001-10-19,5.2804,3.83,0.73,522.93,530.08,521.42,13.40231666,1.63819E+12
2001-10-22,5.287,0.66,0.12,532,532.12,524.32,12.96912128,1.15421E+12
2001-10-23,5.305,1.8,0.34,533.68,538.29,530.45,13.05276461,1.50823E+12
2001-10-24,5.4149,10.99,2.07,532.63,541.96,531.46,12.85391122,1.76939E+12
2001-10-25,5.4219,0.7,0.13,542.83,545.12,539.62,13.37075509,1.73974E+12
2001-10-26,5.4341,1.22,0.23,545.15,547.25,539.91,12.79293388,1.37669E+12
2001-10-29,5.4787,4.46,0.82,548.22,550.93,544.07,12.93078874,1.16871E+12
2001-10-30,5.3387,-14,-2.56,538.99,539.93,533.2,12.79214952,1.10512E+12
2001-10-31,5.3781,3.94,0.74,530.53,537.81,529.75,13.29180062,1.266E+12
2001-11-01,5.4409,6.28,1.17,540.63,546.12,536.2,13.04236734,1.26818E+12
2001-11-02,5.5057,6.48,1.19,547.99,554.05,547.51,13.65982353,2.78604E+12
2001-11-05,5.6162,11.05,2.01,555.62,561.62,552.89,12.94164454,1.32347E+12
2001-11-06,5.6547,3.85,0.69,567.35,569.82,565.47,13.11023209,1.81878E+12
2001-11-07,5.6203,-3.44,-0.61,567.03,567.94,560.88,13.01557073,1.48057E+12
2001-11-08,5.7304,11.01,1.96,564.82,574.75,564.82,13.1832195,1.91366E+12
2001-11-09,5.7675,3.71,0.65,575.1,579.19,569.71,13.62150946,2.64683E+12
2001-11-12,5.8448,7.73,1.34,581.71,584.48,575.58,13.51857245,2.30727E+12
2001-11-13,5.8883,4.35,0.74,580.87,589.64,577.19,13.66684232,2.62675E+12
2001-11-14,6.0668,17.85,3.03,595,606.68,592.89,13.75758479,3.5513E+12
2001-11-15,6.0644,-0.24,-0.04,602.09,612.32,600.72,13.59700374,2.98026E+12
2001-11-16,6.1088,4.44,0.73,605.71,612.53,602.83,13.46626084,2.63527E+12
2001-11-19,6.2643,15.55,2.55,610.77,630.02,610.77,13.78821438,3.39237E+12
2001-11-20,6.1633,-10.1,-1.61,630.97,636.06,614.19,13.72997119,3.42872E+12
2001-11-21,6.1545,-0.88,-0.14,609.88,621.17,609.18,13.4718153,2.47974E+12
2001-11-22,6.2456,9.11,1.48,617.82,624.56,609.81,13.55585732,2.57341E+12
2001-11-23,6.4518,20.62,3.3,627.45,647.2,627.45,13.59495366,3.542E+12
2001-11-26,6.7456,29.38,4.55,655.08,674.56,654.87,13.57183261,4.52089E+12
2001-11-27,6.701,-4.46,-0.66,674.61,680.91,661.44,13.60146797,4.32383E+12
2001-11-28,6.3202,-38.08,-5.68,661.98,665.07,630.76,13.48402845,3.37226E+12
2001-11-29,6.2886,-3.16,-0.5,624.18,641.11,616.51,13.38615278,3.32996E+12
2001-11-30,6.4389,15.03,2.39,645.63,649.4,640.23,13.58304116,3.62825E+12
2001-12-03,6.5066,6.77,1.05,643.61,654,631.87,13.69739684,3.5496E+12
2001-12-04,6.499,-0.76,-0.12,648.51,656.33,642.74,13.70746199,3.81433E+12
2001-12-05,6.8831,38.41,5.91,663.48,696.06,663.48,13.57926657,4.75536E+12
2001-12-06,6.8661,-1.7,-0.25,707.06,715.93,678.81,13.67586336,5.76969E+12
2001-12-07,7.045,17.89,2.61,691.37,708.15,683.62,13.41556867,3.90919E+12
2001-12-10,6.6877,-35.73,-5.07,701.36,702.01,665.74,13.41363201,3.53736E+12
2001-12-11,6.7008,1.31,0.2,659.76,671.68,655.65,13.24503931,2.86692E+12
2001-12-12,6.8143,11.35,1.69,667.01,683.26,658.17,13.19787893,2.93996E+12
2001-12-13,6.7659,-4.84,-0.71,682.47,684.31,667.95,13.26570672,3.72049E+12
2001-12-14,6.652,-11.39,-1.68,666.99,676.66,660.76,13.11892949,2.85862E+12
2001-12-17,6.4828,-16.92,-2.54,661.29,662.08,645.87,13.18410737,2.65336E+12
2001-12-18,6.4376,-4.52,-0.7,655.97,662.59,639.62,13.3049449,2.9822E+12
2001-12-19,6.4705,3.29,0.51,652.91,654.63,642.65,13.3495866,2.62179E+12
2001-12-20,6.6451,17.46,2.7,649.3,666.48,642.86,13.13030774,2.47794E+12
2001-12-21,6.4471,-19.8,-2.98,651.9,653.93,641.7,12.78037435,2.17006E+12
2001-12-24,6.4649,1.78,0.28,647.73,655.3,642.26,12.87596399,1.79131E+12
2001-12-26,6.5387,7.38,1.14,650.23,655.2,648.84,13.25054197,2.34585E+12
2001-12-27,6.6855,14.68,2.25,650.31,672.55,646.3,13.20234024,2.61245E+12
2001-12-28,6.937,25.15,3.76,680.22,695.96,680.22,13.15154347,2.70615E+12
2002-01-02,7.2495,31.25,4.5,698,725.06,690.36,13.33541134,5.21351E+12
2002-01-03,7.2766,2.71,0.37,726.76,735.77,722.35,13.53126391,4.03024E+12
2002-01-04,7.4772,20.06,2.76,744.46,750.83,739.14,13.35452534,3.92767E+12
2002-01-07,7.5148,3.76,0.5,748.54,757.81,735.55,13.53260373,4.52581E+12
2002-01-08,7.3476,-16.72,-2.22,747.21,750.89,734.76,13.5915204,4.28248E+12
2002-01-09,7.5161,16.85,2.29,732.38,751.61,729.34,13.75644609,4.94226E+12
2002-01-10,7.2823,-23.38,-3.11,747.44,751.83,728.22,13.87106919,5.78404E+12
2002-01-11,7.2736,-0.87,-0.12,737.31,742.34,718.74,13.59104238,4.12777E+12
2002-01-14,7.4403,16.67,2.29,721.43,744.03,720.78,13.52979455,3.78166E+12
2002-01-15,7.1864,-25.39,-3.41,732.58,732.58,716.34,13.50192931,4.24957E+12
2002-01-16,7.1095,-7.69,-1.07,718.08,723.89,710.95,13.21470734,3.16563E+12
2002-01-17,7.135,2.55,0.36,703.43,715.9,698.3,13.47967552,3.7763E+12
2002-01-18,7.0847,-5.03,-0.7,713.35,718.39,705.21,13.19500585,3.26292E+12
2002-01-21,7.1735,8.88,1.25,704.73,717.35,701.01,13.16631327,2.70221E+12
2002-01-22,7.2436,7.01,0.98,721.65,731.09,717.77,13.45953394,3.55137E+12
2002-01-23,7.4262,18.26,2.52,715.79,742.84,714.61,13.28590468,3.44106E+12
2002-01-24,7.5771,15.09,2.03,749.6,763.42,748.18,13.48344739,4.62057E+12
2002-01-25,7.7468,16.97,2.24,769.51,784.12,766.59,13.54158148,5.1903E+12
2002-01-28,7.8024,5.56,0.72,787.65,787.65,773.49,13.46708152,4.19776E+12
2002-01-29,7.7403,-6.21,-0.8,780.47,784.46,769.53,13.42867239,3.84673E+12
2002-01-30,7.4945,-24.58,-3.18,748.78,759.24,745.77,13.56511142,3.7282E+12
2002-01-31,7.4807,-1.38,-0.18,761.12,762.22,742.89,13.41591022,3.95231E+12
2002-02-01,7.4242,-5.65,-0.76,757.07,761.85,739.15,13.53896623,3.51371E+12
2002-02-04,7.3021,-12.21,-1.64,740.98,747.36,728.58,13.22657563,2.59292E+12
2002-02-05,7.3991,9.7,1.33,720.7,739.91,718.86,13.22437288,3.06466E+12
2002-02-06,7.4155,1.64,0.22,736.45,745.63,736.45,13.28035638,3.09605E+12
2002-02-07,7.2771,-13.84,-1.87,736.62,746.96,724.69,13.13108325,2.9112E+12
2002-02-08,7.3966,11.95,1.64,730.82,739.66,722.53,13.16710727,2.72748E+12
2002-02-14,7.9618,56.52,7.64,764.15,796.18,762.41,13.54041297,4.82985E+12
2002-02-15,7.8359,-12.59,-1.58,781.99,793.67,781.66,13.52507537,4.17771E+12
2002-02-18,7.9037,6.78,0.87,783.75,795.37,782.93,13.67551374,4.06995E+12
2002-02-19,7.8227,-8.1,-1.02,794.33,797.73,779.95,13.42676391,3.75676E+12
2002-02-20,7.7689,-5.38,-0.69,774.01,780.54,769.71,13.28684169,3.19462E+12
2002-02-21,7.8762,10.73,1.38,788.63,789.48,772.5,13.36834025,3.65793E+12
2002-02-22,7.92,4.38,0.56,774.78,792.64,773.4,13.43499071,3.3961E+12
2002-02-25,7.9148,-0.52,-0.07,796.8,801.97,786.73,13.07940368,2.70163E+12
2002-02-26,8.0114,9.66,1.22,806.22,810.43,795.42,13.28974895,3.59584E+12
2002-02-27,8.2211,20.97,2.62,800.7,822.11,800.7,13.45174914,4.2862E+12
2002-02-28,8.1999,-2.12,-0.26,825.12,826.6,815.52,13.42405338,4.28913E+12
2002-03-04,8.3421,14.22,1.73,842.21,847.39,834.21,13.34030945,4.74023E+12
2002-03-05,8.4195,7.74,0.93,847.86,847.86,834.95,13.54495826,4.5839E+12
2002-03-06,8.4306,1.11,0.13,840.45,850.61,837.05,13.71558082,4.35623E+12
2002-03-07,8.2944,-13.62,-1.62,847.86,850.08,826.2,13.50707324,4.00019E+12
2002-03-08,8.2527,-4.17,-0.5,828.9,833.72,815.54,13.34802376,3.63084E+12
2002-03-11,8.2702,1.75,0.21,828.22,830.38,818.43,13.20249347,3.15434E+12
2002-03-12,8.4603,19.01,2.3,824.48,846.03,824.48,13.38715546,4.07244E+12
2002-03-13,8.4913,3.1,0.37,841.93,854.48,839.48,13.29307277,3.87781E+12
2002-03-14,8.5686,7.73,0.91,846.64,856.86,829.05,13.43910218,4.86761E+12
2002-03-15,8.6036,3.5,0.41,847.57,868.02,845.4,13.48298871,5.38257E+12
2002-03-18,8.6971,9.35,1.09,877.19,878.32,863.65,13.53299777,5.10589E+12
2002-03-19,8.8998,20.27,2.33,872.65,890.44,869.86,13.46137382,5.44028E+12
2002-03-20,8.8748,-2.5,-0.28,895.33,903.79,882.1,13.54150783,5.43677E+12
2002-03-21,8.8564,-1.84,-0.21,875.61,891.56,875.61,13.38188052,4.29211E+12
2002-03-22,8.9598,10.34,1.17,890.32,908.4,883.26,13.40623169,4.75922E+12
2002-03-25,8.7941,-16.57,-1.85,901.43,903.77,879.41,13.26404001,4.28189E+12
2002-03-26,8.8103,1.62,0.18,872.57,884.18,872.57,13.05103063,3.73969E+12
2002-03-27,9.0246,21.43,2.43,888.32,903.98,884.84,13.31799266,4.39325E+12
2002-03-28,8.9267,-9.79,-1.08,905.19,914.93,892.67,13.3910568,4.12366E+12
2002-03-29,8.9558,2.91,0.33,902.05,906.25,893.18,13.02787246,3.09714E+12
2002-04-01,8.7583,-19.75,-2.21,900.47,900.47,874.9,13.10170751,3.9631E+12
2002-04-02,9.0534,29.51,3.37,878.9,905.34,871.45,13.13462391,4.08939E+12
2002-04-03,9.1859,13.25,1.46,899.98,919.89,898.28,13.21370387,4.7106E+12
2002-04-04,9.1801,-0.58,-0.06,912.94,920.87,908.82,13.1231071,4.07927E+12
2002-04-08,9.0069,-17.32,-1.89,920.83,926.23,900.24,13.22893356,4.41207E+12
2002-04-09,8.8867,-12.02,-1.33,903.79,905.26,884.43,13.39542103,3.50091E+12
2002-04-10,8.5603,-32.64,-3.67,882.08,882.08,855.47,13.23980502,3.39976E+12
2002-04-11,8.6286,6.83,0.8,858.22,873.25,853.18,13.49575836,4.37612E+12
2002-04-12,8.7569,12.83,1.49,855.04,875.72,854.12,13.59596428,3.73815E+12
2002-04-15,8.9428,18.59,2.12,879.04,897.1,877.99,13.75651505,3.4947E+12
2002-04-16,9.0129,7.01,0.78,896.41,904.61,891,13.51669339,3.39512E+12
2002-04-17,9.3051,29.22,3.24,919.47,932.67,918.67,13.56138447,5.0204E+12
2002-04-18,9.3761,7.1,0.76,926.69,941.74,925.06,13.69307622,4.4854E+12
2002-04-19,9.2394,-13.67,-1.46,936.89,941.46,922.18,13.65496145,4.82984E+12
2002-04-22,9.2089,-3.05,-0.33,930.1,943.54,912.54,13.5983292,5.24837E+12
2002-04-23,9.257,4.81,0.52,918.06,927.1,909.07,13.59645116,4.45763E+12
2002-04-24,9.1569,-10.01,-1.08,921.75,927.15,906.01,13.52164809,3.80209E+12
2002-04-25,8.7258,-43.11,-4.71,898.44,903.4,872.58,13.33051674,3.87373E+12
2002-04-26,8.6965,-2.93,-0.34,871.54,878.32,864.06,13.3830678,3.43402E+12
2002-04-29,8.3851,-31.14,-3.58,848.52,863.1,833.42,13.27838031,3.13348E+12
2002-04-30,8.4234,3.83,0.46,840.31,847.19,829.16,13.8077465,3.37109E+12
2002-05-02,8.5986,17.52,2.08,855.41,860.72,844.2,13.45168007,3.6637E+12
2002-05-03,8.5672,-3.14,-0.37,852.04,859.32,836.71,13.35376553,3.386E+12
2002-05-06,8.2687,-29.85,-3.48,840.93,843.57,826.87,13.1100438,2.47429E+12
2002-05-07,8.2634,-0.53,-0.06,814.06,826.34,811.66,13.24368149,2.98516E+12
2002-05-08,8.4467,18.33,2.22,839.02,850.9,837.26,13.39824662,3.17983E+12
2002-05-09,8.3867,-6,-0.71,865.3,869.45,838.67,13.78337159,4.17261E+12
2002-05-10,8.1793,-20.74,-2.47,835.03,842.33,812.8,13.01148098,3.02613E+12
2002-05-13,8.2189,3.96,0.48,808.97,827.03,804.91,12.9340318,2.65464E+12
2002-05-14,8.3737,15.48,1.88,834.49,839.8,826.96,13.46258287,3.52076E+12
2002-05-15,8.6262,25.25,3.02,850.58,866.03,850.58,13.34645848,3.74189E+12
2002-05-16,8.5804,-4.58,-0.53,861.95,867.21,856.7,13.68965364,2.8323E+12
2002-05-17,8.7503,16.99,1.98,867.44,878.39,866.7,13.66710683,3.58038E+12
2002-05-20,8.6578,-9.25,-1.06,876.37,878.68,865.11,13.33775214,2.82346E+12
2002-05-21,8.3756,-28.22,-3.26,858.42,862.92,836.62,13.51529021,3.08955E+12
2002-05-22,8.6306,25.5,3.04,837.59,863.06,829.5,13.40673297,3.14122E+12
2002-05-23,8.4551,-17.55,-2.03,858.5,863.16,844.15,13.76659339,3.41682E+12
2002-05-24,8.5457,9.06,1.07,853.41,861.03,851.01,13.57511657,4.31886E+12
2002-05-27,8.4057,-14,-1.64,850.12,860.37,836.89,13.33501205,2.64363E+12
2002-05-28,8.488,8.23,0.98,845.78,849.34,834.64,13.60055465,2.82819E+12
2002-05-29,8.3519,-13.61,-1.6,838.73,838.73,821.81,13.64017693,3.21518E+12
