DateFrom,Close,Diff,Ratio,Volume
1,580000,-2000,0.996563574,222500
1,598000,18000,1.031034483,439200
1,594000,-4000,0.993311037,177926
3,590000,-4000,0.993265993,298699
1,598000,8000,1.013559322,317553
1,599000,1000,1.001672241,153000
1,604000,5000,1.008347245,299900
1,601000,-3000,0.995033113,191289
3,608000,7000,1.011647255,468305
1,605000,-3000,0.995065789,267449
1,608000,3000,1.004958678,218896
1,610000,2000,1.003289474,251309
1,615000,5000,1.008196721,162429
3,606000,-9000,0.985365854,301027
1,615000,9000,1.014851485,271966
1,616000,1000,1.001626016,302256
1,612000,-4000,0.993506494,313899
1,607000,-5000,0.991830065,331499
3,605000,-2000,0.996705107,342119
2,618000,13000,1.021487603,391743
1,644000,26000,1.042071197,776523
1,656000,12000,1.01863354,750181
3,657000,1000,1.00152439,342900
1,658000,1000,1.00152207,388900
1,646000,-12000,0.981762918,294230
1,636000,-10000,0.984520124,355650
1,646000,10000,1.01572327,319632
3,643000,-3000,0.995356037,214444
1,659000,16000,1.024883359,306245
1,655000,-4000,0.993930197,279590
1,650000,-5000,0.992366412,403579
1,653000,3000,1.004615385,179028
3,658000,5000,1.007656968,179727
1,658000,0,1,144329
1,654000,-4000,0.993920973,157324
1,649000,-5000,0.99235474,202533
1,647000,-2000,0.996918336,150661
3,636000,-11000,0.982998454,366257
1,632000,-4000,0.993710692,353745
1,642000,10000,1.015822785,487205
1,655000,13000,1.020249221,620439
1,656000,1000,1.001526718,239772
3,673000,17000,1.025914634,527057
1,672000,-1000,0.998514116,255913
1,667000,-5000,0.992559524,296327
1,665000,-2000,0.997001499,261209
1,654000,-11000,0.983458647,235364
3,653000,-1000,0.998470948,249863
1,651000,-2000,0.996937213,257110
1,663000,12000,1.01843318,301468
1,668000,5000,1.007541478,343998
1,664000,-4000,0.994011976,217681
3,665000,1000,1.001506024,266736
2,648000,-17000,0.97443609,392926
5,635000,-13000,0.979938272,575138
1,642000,7000,1.011023622,197275
1,641000,-1000,0.998442368,210655
1,639000,-2000,0.996879875,357011
1,644000,5000,1.007824726,269853
3,650000,6000,1.00931677,335621
1,647000,-3000,0.995384615,183493
1,642000,-5000,0.992272025,323106
1,636000,-6000,0.990654206,334332
1,632000,-4000,0.993710692,464194
3,625000,-7000,0.988924051,433013
1,627000,2000,1.0032,363472
1,625000,-2000,0.996810207,354819
1,629000,4000,1.0064,333162
1,620000,-9000,0.985691574,441651
3,609000,-11000,0.982258065,402440
1,611000,2000,1.003284072,482808
1,615000,4000,1.006546645,279048
1,614000,-1000,0.998373984,260489
1,611000,-3000,0.995114007,280251
3,605000,-6000,0.990180033,348796
1,609000,4000,1.00661157,355836
1,615000,6000,1.009852217,272368
1,631000,16000,1.02601626,565233
1,629000,-2000,0.996830428,269615
3,640000,11000,1.017488076,329299
1,647000,7000,1.0109375,373706
1,662000,15000,1.023183926,597223
1,657000,-5000,0.99244713,380746
1,657000,0,1,185934
3,652000,-5000,0.99238965,288586
1,650000,-2000,0.996932515,210661
1,660000,10000,1.015384615,243090
1,654000,-6000,0.990909091,249849
1,652000,-2000,0.996941896,182419
3,642000,-10000,0.984662577,322215
1,633000,-9000,0.985981308,318730
1,631000,-2000,0.996840442,339137
1,640000,9000,1.014263074,318754
1,640000,0,1,164419
3,641000,1000,1.0015625,195400
1,638000,-3000,0.995319813,350827
1,635000,-3000,0.995297806,262821
1,626000,-9000,0.985826772,291362
1,612000,-14000,0.977635783,510129
3,604000,-8000,0.986928105,451199
1,600000,-4000,0.993377483,326724
1,605000,5000,1.008333333,340898
1,613000,8000,1.01322314,861738
1,609000,-4000,0.993474715,459119
3,610000,1000,1.001642036,404331
1,609000,-1000,0.998360656,281929
1,617000,8000,1.013136289,417217
1,617000,0,1,322380
1,611000,-6000,0.990275527,343842
4,607000,-4000,0.993453355,306508
1,614000,7000,1.011532125,188550
1,613000,-1000,0.998371336,218266
5,626000,13000,1.021207178,352146
1,614000,-12000,0.980830671,393530
1,606000,-8000,0.986970684,365178
1,595000,-11000,0.981848185,568008
3,584000,-11000,0.981512605,661631
1,586000,2000,1.003424658,402197
1,578000,-8000,0.986348123,515126
1,583000,5000,1.008650519,596787
1,606000,23000,1.039451115,806921
3,612000,6000,1.00990099,673506
1,613000,1000,1.001633987,310451
1,602000,-11000,0.982055465,467934
1,594000,-8000,0.986710963,435259
1,585000,-9000,0.984848485,641361
3,591000,6000,1.01025641,424080
1,594000,3000,1.005076142,434658
1,602000,8000,1.013468013,284766
1,603000,1000,1.00166113,235971
1,588000,-15000,0.975124378,748075
3,578000,-10000,0.982993197,562131
1,585000,7000,1.012110727,377141
1,580000,-5000,0.991452991,369362
1,579000,-1000,0.998275862,407592
1,588000,9000,1.015544041,501234
3,586000,-2000,0.996598639,484554
1,587000,1000,1.001706485,296092
1,586000,-1000,0.998296422,390438
1,583000,-3000,0.994880546,515750
1,583000,0,1,314485
3,572000,-11000,0.981132075,877335
1,562000,-10000,0.982517483,767000
1,567000,5000,1.008896797,630109
1,575000,8000,1.014109347,629396
1,592000,17000,1.029565217,830002
4,600000,8000,1.013513514,466277
1,606000,6000,1.01,552329
1,602000,-4000,0.99339934,360300
1,592000,-10000,0.983388704,519992
3,583000,-9000,0.984797297,588859
1,581000,-2000,0.996569468,449491
1,570000,-11000,0.981067126,901876
5,565000,-5000,0.99122807,1094709
1,571000,6000,1.010619469,555628
1,570000,-1000,0.998248687,520783
1,577000,7000,1.012280702,581122
1,587000,10000,1.017331023,604660
3,602000,15000,1.025553663,633830
1,600000,-2000,0.996677741,336560
1,584000,-16000,0.973333333,498042
1,586000,2000,1.003424658,425226
1,589000,3000,1.005119454,273423
3,587000,-2000,0.996604414,237824
1,579000,-8000,0.98637138,424900
1,579000,0,1,251192
1,582000,3000,1.005181347,442398
1,580000,-2000,0.996563574,345432
3,584000,4000,1.006896552,317996
1,580000,-4000,0.993150685,375604
1,572000,-8000,0.986206897,452146
1,569000,-3000,0.994755245,615086
1,563000,-6000,0.989455185,455340
3,566000,3000,1.005328597,400701
1,574000,8000,1.014134276,393533
1,595000,21000,1.036585366,895368
1,593000,-2000,0.996638655,315446
1,587000,-6000,0.989881956,308915
3,584000,-3000,0.994889267,255566
1,578000,-6000,0.989726027,445632
1,599000,21000,1.03633218,849659
1,604000,5000,1.008347245,687057
1,602000,-2000,0.996688742,717531
3,593000,-9000,0.985049834,404544
1,593000,0,1,441200
1,583000,-10000,0.983136594,504000
1,572000,-11000,0.981132075,642283
1,573000,1000,1.001748252,334966
3,570000,-3000,0.994764398,371509
1,571000,1000,1.001754386,502092
1,564000,-7000,0.987740806,590415
1,580000,16000,1.028368794,542671
1,580000,0,1,608528
3,574000,-6000,0.989655172,377020
2,575000,1000,1.00174216,330000
1,574000,-1000,0.99826087,293331
1,576000,2000,1.003484321,242355
3,587000,11000,1.019097222,585381
1,582000,-5000,0.991482112,609400
1,580000,-2000,0.996563574,388931
1,575000,-5000,0.99137931,425696
1,573000,-2000,0.996521739,361271
3,574000,1000,1.001745201,303571
1,573000,-1000,0.99825784,332598
1,570000,-3000,0.994764398,274571
1,566000,-4000,0.992982456,659833
1,554000,-12000,0.978798587,887355
3,552000,-2000,0.996389892,541705
1,565000,13000,1.023550725,818029
1,562000,-3000,0.994690265,376001
2,552000,-10000,0.982206406,610558
3,548000,-4000,0.992753623,394294
1,537000,-11000,0.979927007,688101
1,532000,-5000,0.990689013,788854
1,535000,3000,1.005639098,646556
1,556000,21000,1.039252336,965614
3,572000,16000,1.028776978,1083523
1,571000,-1000,0.998251748,610785
2,569000,-2000,0.996497373,482594
1,572000,3000,1.005272408,672987
3,578000,6000,1.01048951,669738
1,578000,0,1,347447
1,573000,-5000,0.991349481,357930
1,581000,8000,1.013961606,639714
1,574000,-7000,0.987951807,481646
3,589000,15000,1.026132404,684731
1,585000,-4000,0.993208829,381509
1,577000,-8000,0.986324786,572511
1,589000,12000,1.020797227,921332
1,591000,2000,1.003395586,830912
3,588000,-3000,0.994923858,394549
1,588000,0,1,386500
1,581000,-7000,0.988095238,347123
1,578000,-3000,0.994836489,409739
1,566000,-12000,0.979238754,544600
3,566000,0,1,576459
1,571000,5000,1.008833922,519591
1,578000,7000,1.012259194,430156
1,591000,13000,1.022491349,668376
1,627000,36000,1.060913706,1657421
3,643000,16000,1.025518341,1269926
1,629000,-14000,0.978227061,676063
1,635000,6000,1.009538951,531478
1,646000,11000,1.017322835,571650
1,687000,41000,1.063467492,1373929
3,650000,-37000,0.946142649,967675
2,640000,-10000,0.984615385,753917
1,636000,-4000,0.99375,596973
1,661000,25000,1.039308176,577445
3,658000,-3000,0.995461422,408561
1,654000,-4000,0.993920973,358818
1,648000,-6000,0.990825688,398524
1,626000,-22000,0.966049383,624477
1,596000,-30000,0.952076677,1146364
3,610000,14000,1.023489933,610584
1,614000,4000,1.006557377,460355
1,581000,-33000,0.946254072,1060710
1,590000,9000,1.015490534,586141
1,590000,0,1,605194
3,584000,-6000,0.989830508,533294
1,584000,0,1,314548
1,602000,18000,1.030821918,412545
1,621000,19000,1.031561462,848994
1,603000,-18000,0.971014493,614480
3,613000,10000,1.016583748,352710
1,612000,-1000,0.998368679,338452
2,580000,-32000,0.947712418,1019576
1,572000,-8000,0.986206897,750269
3,590000,18000,1.031468531,480255
1,592000,2000,1.003389831,360890
1,594000,2000,1.003378378,404209
1,599000,5000,1.008417508,399470
1,586000,-13000,0.978297162,378526
3,577000,-9000,0.984641638,433787
1,576000,-1000,0.998266898,524180
1,562000,-14000,0.975694444,642367
1,572000,10000,1.017793594,384634
1,591000,19000,1.033216783,604518
3,576000,-15000,0.974619289,397640
1,575000,-1000,0.998263889,299246
1,569000,-6000,0.989565217,392598
1,575000,6000,1.010544815,354811
1,575000,0,1,314939
3,563000,-12000,0.979130435,351200
1,567000,4000,1.007104796,274242
1,560000,-7000,0.987654321,293606
1,562000,2000,1.003571429,487920
1,556000,-6000,0.989323843,485976
3,545000,-11000,0.980215827,429775
1,542000,-3000,0.994495413,475220
1,552000,10000,1.018450185,579688
1,546000,-6000,0.989130435,580397
1,534000,-12000,0.978021978,789349
6,558000,24000,1.04494382,998378
1,575000,17000,1.03046595,857833
3,573000,-2000,0.996521739,327100
1,579000,6000,1.010471204,602735
2,565000,-14000,0.97582038,806971
1,553000,-12000,0.978761062,595779
3,551000,-2000,0.996383363,567816
1,537000,-14000,0.974591652,814499
1,552000,15000,1.027932961,651943
1,555000,3000,1.005434783,604203
1,557000,2000,1.003603604,1131265
3,542000,-15000,0.973070018,678801
1,515000,-27000,0.950184502,1337079
1,515000,0,1,717686
1,522000,7000,1.013592233,600895
1,540000,18000,1.034482759,970389
3,522000,-18000,0.966666667,646100
1,522000,0,1,639428
1,513000,-9000,0.982758621,809430
1,507000,-6000,0.988304094,746154
1,532000,25000,1.049309665,1028972
3,545000,13000,1.02443609,803595
1,544000,-1000,0.998165138,383367
1,550000,6000,1.011029412,554686
1,549000,-1000,0.998181818,535987
1,540000,-9000,0.983606557,478373
3,528000,-12000,0.977777778,529600
1,548000,20000,1.037878788,615179
1,570000,22000,1.040145985,1173900
1,536000,-34000,0.940350877,875300
1,540000,4000,1.007462687,639905
3,532000,-8000,0.985185185,518333
1,532000,0,1,507261
1,547000,15000,1.028195489,599956
1,570000,23000,1.042047532,1021965
1,557000,-13000,0.977192982,480745
3,541000,-16000,0.971274686,440000
1,531000,-10000,0.981515712,430300
1,515000,-16000,0.969868173,662031
1,539000,24000,1.046601942,763412
1,557000,18000,1.033395176,858483
3,563000,6000,1.010771993,550700
1,539000,-24000,0.957371226,678884
1,544000,5000,1.009276438,488377
1,567000,23000,1.042279412,894868
1,565000,-2000,0.996472663,593196
3,566000,1000,1.001769912,465441
1,575000,9000,1.01590106,412473
1,582000,7000,1.012173913,460500
1,612000,30000,1.051546392,1125181
1,608000,-4000,0.993464052,604735
3,614000,6000,1.009868421,452015
1,603000,-11000,0.982084691,448498
1,598000,-5000,0.991708126,603108
1,590000,-8000,0.986622074,686677
1,581000,-9000,0.984745763,401297
3,560000,-21000,0.963855422,525800
1,560000,0,1,434200
2,559000,-1000,0.998214286,439365
1,560000,1000,1.001788909,367215
3,578000,18000,1.032142857,377486
2,576000,-2000,0.996539792,214900
1,570000,-6000,0.989583333,238236
1,556000,-14000,0.975438596,293636
5,544000,-12000,0.978417266,580784
1,546000,2000,1.003676471,386930
1,539000,-7000,0.987179487,359947
3,519000,-20000,0.962894249,795744
1,516000,-3000,0.994219653,495674
1,525000,9000,1.01744186,477309
1,516000,-9000,0.982857143,631027
1,516000,0,1,468503
3,525000,9000,1.01744186,443340
1,532000,7000,1.013333333,805679
1,530000,-2000,0.996240602,988962
1,560000,30000,1.056603774,844278
1,567000,7000,1.0125,711728
3,564000,-3000,0.994708995,501701
1,536000,-28000,0.95035461,864273
1,540000,4000,1.007462687,726077
1,556000,16000,1.02962963,558040
1,561000,5000,1.008992806,522150
3,539000,-22000,0.960784314,544264
1,558000,19000,1.035250464,429425
1,571000,13000,1.023297491,715388
1,595000,24000,1.042031524,935342
1,586000,-9000,0.98487395,567042
3,612000,26000,1.044368601,938431
1,613000,1000,1.001633987,464151
6,584000,-29000,0.95269168,576825
1,573000,-11000,0.981164384,370261
1,574000,1000,1.001745201,431174
1,593000,19000,1.033101045,576741
1,586000,-7000,0.988195616,400020
3,577000,-9000,0.984641638,368249
1,587000,10000,1.017331023,332820
1,578000,-9000,0.984667802,363429
1,594000,16000,1.027681661,425392
1,582000,-12000,0.97979798,311492
3,581000,-1000,0.998281787,304726
1,571000,-10000,0.982788296,247871
1,578000,7000,1.012259194,277656
1,580000,2000,1.003460208,290722
1,560000,-20000,0.965517241,459776
3,549000,-11000,0.980357143,442736
1,552000,3000,1.005464481,339511
1,562000,10000,1.018115942,421940
1,562000,0,1,377012
1,550000,-12000,0.978647687,405455
3,554000,4000,1.007272727,357960
1,555000,1000,1.001805054,627098
1,560000,5000,1.009009009,487481
1,550000,-10000,0.982142857,616703
1,547000,-3000,0.994545455,443619
3,550000,3000,1.005484461,814825
1,568000,18000,1.032727273,849608
1,591000,23000,1.040492958,700706
1,606000,15000,1.025380711,646685
1,607000,1000,1.001650165,431495
3,599000,-8000,0.986820428,211833
1,610000,11000,1.01836394,428317
1,612000,2000,1.003278689,318996
1,605000,-7000,0.988562092,418533
1,613000,8000,1.01322314,506860
3,623000,10000,1.016313214,586773
1,636000,13000,1.020866774,679572
1,661000,25000,1.039308176,778721
1,662000,1000,1.001512859,433515
1,650000,-12000,0.981873112,350113
3,650000,0,1,366960
1,646000,-4000,0.993846154,341622
2,656000,10000,1.015479876,674191
1,680000,24000,1.036585366,795995
3,678000,-2000,0.997058824,420276
1,658000,-20000,0.970501475,392714
1,651000,-7000,0.989361702,502937
1,661000,10000,1.015360983,404439
1,665000,4000,1.006051437,504488
3,674000,9000,1.013533835,429666
1,675000,1000,1.00148368,367195
1,653000,-22000,0.967407407,508013
1,661000,8000,1.012251149,502378
1,690000,29000,1.04387292,1005154
3,716000,26000,1.037681159,764629
1,710000,-6000,0.991620112,434594
1,711000,1000,1.001408451,627649
2,731000,20000,1.028129395,1008350
4,745000,14000,1.019151847,767162
1,741000,-4000,0.994630872,446575
1,728000,-13000,0.98245614,688815
1,709000,-19000,0.973901099,581711
4,735000,26000,1.036671368,600893
1,738000,3000,1.004081633,401059
1,764000,26000,1.035230352,549754
1,760000,-4000,0.994764398,604150
3,728000,-32000,0.957894737,632545
1,713000,-15000,0.979395604,912462
1,718000,5000,1.007012623,473984
1,713000,-5000,0.993036212,362597
1,707000,-6000,0.991584853,294057
3,679000,-28000,0.96039604,844508
1,702000,23000,1.033873343,364827
1,692000,-10000,0.985754986,415084
1,730000,38000,1.054913295,497100
1,741000,11000,1.015068493,493392
3,726000,-15000,0.979757085,397396
1,704000,-22000,0.96969697,419364
1,713000,9000,1.012784091,286740
1,709000,-4000,0.994389902,362537
4,686000,-23000,0.967559944,619982
1,666000,-20000,0.970845481,560106
1,681000,15000,1.022522523,479723
1,663000,-18000,0.973568282,901709
1,674000,11000,1.016591252,529803
3,691000,17000,1.025222552,335345
1,688000,-3000,0.995658466,365451
1,704000,16000,1.023255814,302076
1,675000,-29000,0.958806818,516520
1,668000,-7000,0.98962963,428189
3,658000,-10000,0.98502994,408770
1,659000,1000,1.001519757,313711
1,655000,-4000,0.993930197,446589
1,665000,10000,1.015267176,398145
1,643000,-22000,0.966917293,511537
3,625000,-18000,0.972006221,571972
1,636000,11000,1.0176,672045
1,630000,-6000,0.990566038,488283
1,633000,3000,1.004761905,586304
1,616000,-17000,0.97314376,449632
3,614000,-2000,0.996753247,522841
1,593000,-21000,0.965798046,557685
1,575000,-18000,0.969645868,595278
1,560000,-15000,0.973913043,1067483
1,568000,8000,1.014285714,654348
3,567000,-1000,0.998239437,415186
1,553000,-14000,0.975308642,544029
1,561000,8000,1.014466546,517176
1,584000,23000,1.040998217,651929
1,582000,-2000,0.996575342,308664
3,599000,17000,1.029209622,519755
1,590000,-9000,0.984974958,382759
1,587000,-3000,0.994915254,567564
1,614000,27000,1.045996593,699858
1,576000,-38000,0.938110749,1009174
3,560000,-16000,0.972222222,877166
1,544000,-16000,0.971428571,596287
1,548000,4000,1.007352941,527567
1,564000,16000,1.02919708,526224
1,565000,1000,1.00177305,269717
3,565000,0,1,341915
1,567000,2000,1.003539823,491278
1,587000,20000,1.035273369,427352
1,578000,-9000,0.984667802,468809
1,573000,-5000,0.991349481,490567
3,585000,12000,1.020942408,437780
1,595000,10000,1.017094017,627468
1,587000,-8000,0.986554622,388922
1,580000,-7000,0.988074957,394095
4,579000,-1000,0.998275862,330181
1,564000,-15000,0.974093264,357346
1,560000,-4000,0.992907801,440221
1,553000,-7000,0.9875,351491
1,557000,4000,1.007233273,316730
3,560000,3000,1.005385996,290967
1,540000,-20000,0.964285714,653416
1,530000,-10000,0.981481481,687155
1,521000,-9000,0.983018868,545621
1,516000,-5000,0.990403071,729119
3,506000,-10000,0.980620155,715838
1,517000,11000,1.02173913,688049
1,527000,10000,1.01934236,514287
1,514000,-13000,0.975332068,555711
1,522000,8000,1.015564202,872989
3,543000,21000,1.040229885,778004
1,536000,-7000,0.987108656,440261
1,542000,6000,1.01119403,730137
1,537000,-5000,0.990774908,943468
1,543000,6000,1.011173184,605174
4,525000,-18000,0.966850829,821181
1,525000,0,1,599571
1,517000,-8000,0.984761905,553
1,558000,41000,1.079303675,1064100
3,558000,0,1,550053
1,560000,2000,1.003584229,462519
1,564000,4000,1.007142857,409272
1,567000,3000,1.005319149,359491
1,553000,-14000,0.975308642,526297
3,544000,-9000,0.983725136,554639
1,539000,-5000,0.990808824,757960
1,533000,-6000,0.988868275,515774
1,528000,-5000,0.990619137,547623
4,517000,-11000,0.979166667,631544
1,531000,14000,1.027079304,591355
1,528000,-3000,0.994350282,652791
1,541000,13000,1.024621212,715879
1,521000,-20000,0.963031423,883204
3,524000,3000,1.005758157,609721
1,560000,36000,1.06870229,661042
1,547000,-13000,0.976785714,628940
1,504000,-43000,0.921389397,938627
1,501000,-3000,0.994047619,890837
3,521000,20000,1.03992016,551281
1,519000,-2000,0.996161228,490111
1,508000,-11000,0.978805395,676588
1,472500,-35500,0.93011811,1000460
1,402000,-70500,0.850793651,1192527
3,438000,36000,1.089552239,962000
1,463500,25500,1.058219178,994067
1,475000,11500,1.024811219,1297469
1,537000,62000,1.130526316,1094097
1,527000,-10000,0.981378026,1231473
3,516000,-11000,0.979127135,881162
1,514000,-2000,0.996124031,783348
1,515000,1000,1.001945525,818469
1,491500,-23500,0.954368932,774064
1,489500,-2000,0.995930824,989747
3,474500,-15000,0.969356486,908392
1,470500,-4000,0.991570074,690647
1,480500,10000,1.021253985,608063
1,474000,-6500,0.986472425,737100
1,463000,-11000,0.976793249,591769
3,450500,-12500,0.97300216,651607
1,435000,-15500,0.965593785,679475
1,438000,3000,1.006896552,619742
1,423000,-15000,0.965753425,561849
1,444000,21000,1.04964539,631373
3,440000,-4000,0.990990991,582670
1,451500,11500,1.026136364,662059
1,473000,21500,1.047619048,620261
1,485000,12000,1.025369979,531155
1,486000,1000,1.002061856,450860
3,476500,-9500,0.980452675,317137
1,454000,-22500,0.952780693,483417
1,441000,-13000,0.971365639,721993
1,430500,-10500,0.976190476,699805
1,427000,-3500,0.991869919,590271
3,464000,37000,1.086651054,807044
1,469500,5500,1.011853448,592811
1,481000,11500,1.024494143,745554
1,482500,1500,1.003118503,1038513
1,460500,-22000,0.954404145,558446
3,472000,11500,1.024972856,558139
1,457000,-15000,0.968220339,704494
1,459500,2500,1.00547046,677723
1,468000,8500,1.018498368,667049
1,489500,21500,1.045940171,980858
3,486000,-3500,0.992849847,458601
1,456500,-29500,0.939300412,570568
1,460000,3500,1.007667032,378921
2,456000,-4000,0.991304348,231064
3,454000,-2000,0.995614035,318857
1,451000,-3000,0.99339207,358764
3,470000,19000,1.042128603,459568
3,476000,6000,1.012765957,609209
1,498000,22000,1.046218487,901449
1,524000,26000,1.052208835,825724
1,508000,-16000,0.969465649,612292
1,493000,-15000,0.970472441,602262
3,489500,-3500,0.992900609,354172
1,491500,2000,1.004085802,351544
1,489500,-2000,0.995930824,385951
1,459500,-30000,0.938712972,627886
1,468000,8500,1.018498368,445234
3,475000,7000,1.014957265,382738
1,464000,-11000,0.976842105,369921
1,448500,-15500,0.966594828,444076
1,461000,12500,1.02787068,524186
1,442000,-19000,0.958785249,631629
5,488500,46500,1.10520362,918139
1,498500,10000,1.020470829,656374
1,489000,-9500,0.980942828,386698
3,473500,-15500,0.968302658,471490
1,490000,16500,1.034846885,547610
1,518000,28000,1.057142857,614068
1,521000,3000,1.005791506,695839
1,545000,24000,1.046065259,696022
3,527000,-18000,0.966972477,652399
1,520000,-7000,0.986717268,496968
1,513000,-7000,0.986538462,325350
1,520000,7000,1.013645224,560429
1,514000,-6000,0.988461538,481436
3,504000,-10000,0.980544747,327738
1,490500,-13500,0.973214286,473899
1,478000,-12500,0.9745158,581210
1,480500,2500,1.005230126,529170
1,467500,-13000,0.972944849,519160
3,485000,17500,1.037433155,426559
1,467500,-17500,0.963917526,453439
1,478000,10500,1.022459893,418548
1,477000,-1000,0.99790795,439001
1,477000,0,1,590210
3,462000,-15000,0.968553459,494833
1,475500,13500,1.029220779,499099
1,489000,13500,1.028391167,521345
1,503000,14000,1.028629857,659652
1,500000,-3000,0.994035785,388240
3,515000,15000,1.03,364505
1,504000,-11000,0.978640777,409175
1,525000,21000,1.041666667,531683
1,536000,11000,1.020952381,1014837
1,528000,-8000,0.985074627,482577
3,523000,-5000,0.990530303,294232
1,534000,11000,1.021032505,404118
1,540000,6000,1.011235955,338260
1,541000,1000,1.001851852,390350
1,542000,1000,1.001848429,351232
3,550000,8000,1.014760148,48418
1,559000,9000,1.016363636,496096
1,556000,-3000,0.994633274,254996
1,570000,14000,1.025179856,417401
1,584000,14000,1.024561404,570787
3,567000,-17000,0.970890411,367194
1,568000,1000,1.001763668,400200
1,570000,2000,1.003521127,499045
1,591000,21000,1.036842105,573766
1,593000,2000,1.003384095,494441
3,594000,1000,1.001686341,666301
1,584000,-10000,0.983164983,547764
1,557000,-27000,0.953767123,628988
1,580000,23000,1.041292639,617752
1,603000,23000,1.039655172,654276
3,583000,-20000,0.966832504,414143
1,575000,-8000,0.986277873,511095
1,585000,10000,1.017391304,515500
1,581000,-4000,0.993162393,585270
1,597000,16000,1.027538726,813138
3,592000,-5000,0.991624791,352118
1,591000,-1000,0.998310811,366254
1,609000,18000,1.030456853,823334
1,627000,18000,1.02955665,648046
1,592000,-35000,0.944178628,917356
3,585000,-7000,0.988175676,543927
1,575000,-10000,0.982905983,482581
1,586000,11000,1.019130435,329989
1,592000,6000,1.010238908,613138
4,582000,-10000,0.983108108,792696
2,565000,-17000,0.970790378,1160098
1,566000,1000,1.001769912,689507
1,569000,3000,1.005300353,457042
3,563000,-6000,0.989455185,644666
1,561000,-2000,0.996447602,477846
1,560000,-1000,0.998217469,586426
1,552000,-8000,0.985714286,615594
1,555000,3000,1.005434783,468862
3,556000,1000,1.001801802,448264
1,570000,14000,1.025179856,558536
1,576000,6000,1.010526316,423556
1,563000,-13000,0.977430556,401118
1,550000,-13000,0.976909414,511978
3,545000,-5000,0.990909091,568731
1,538000,-7000,0.987155963,560745
1,535000,-3000,0.994423792,620939
1,559000,24000,1.044859813,660519
1,558000,-1000,0.998211091,506842
3,558000,0,1,416992
1,556000,-2000,0.996415771,557526
1,552000,-4000,0.992805755,385645
1,555000,3000,1.005434783,589699
1,569000,14000,1.025225225,620121
3,575000,6000,1.010544815,536303
1,565000,-10000,0.982608696,500626
1,587000,22000,1.038938053,762541
1,585000,-2000,0.996592845,910367
1,584000,-1000,0.998290598,351085
3,579000,-5000,0.991438356,400513
1,565000,-14000,0.97582038,391694
1,575000,10000,1.017699115,350959
1,565000,-10000,0.982608696,423021
1,562000,-3000,0.994690265,394833
3,575000,13000,1.023131673,489917
1,575000,0,1,579655
1,580000,5000,1.008695652,458624
1,588000,8000,1.013793103,635531
1,596000,8000,1.013605442,552919
3,598000,2000,1.003355705,269814
1,592000,-6000,0.989966555,403706
1,603000,11000,1.018581081,292828
1,602000,-1000,0.998341625,253542
1,601000,-1000,0.99833887,226967
3,634000,33000,1.054908486,933504
1,650000,16000,1.025236593,618685
1,655000,5000,1.007692308,531792
1,650000,-5000,0.992366412,564260
1,645000,-5000,0.992307692,285801
3,620000,-25000,0.96124031,409919
1,634000,14000,1.022580645,420296
1,666000,32000,1.050473186,761374
1,674000,8000,1.012012012,446981
1,670000,-4000,0.994065282,340663
3,690000,20000,1.029850746,485715
1,692000,2000,1.002898551,399943
1,688000,-4000,0.994219653,324958
1,678000,-10000,0.985465116,463428
1,683000,5000,1.007374631,589913
3,699000,16000,1.023426061,635126
1,700000,1000,1.001430615,388616
1,697000,-3000,0.995714286,333335
1,714000,17000,1.024390244,362414
1,724000,10000,1.014005602,607584
3,715000,-9000,0.987569061,491440
1,725000,10000,1.013986014,530635
1,733000,8000,1.011034483,426728
1,715000,-18000,0.975443383,409642
1,716000,1000,1.001398601,372033
3,710000,-6000,0.991620112,349670
1,705000,-5000,0.992957746,336875
1,693000,-12000,0.982978723,463743
1,702000,9000,1.012987013,626857
1,731000,29000,1.041310541,637511
3,713000,-18000,0.975376197,452806
1,730000,17000,1.023842917,508891
1,738000,8000,1.010958904,551640
1,740000,2000,1.002710027,420009
1,757000,17000,1.022972973,551668
3,783000,26000,1.034346103,614295
1,775000,-8000,0.989782886,380885
1,777000,2000,1.002580645,291257
1,767000,-10000,0.987129987,327087
1,764000,-3000,0.996088657,391021
3,771000,7000,1.009162304,430632
1,799000,28000,1.036316472,507346
1,784000,-15000,0.981226533,557979
1,775000,-9000,0.988520408,321041
1,767000,-8000,0.989677419,456169
3,773000,6000,1.007822686,339448
1,781000,8000,1.010349288,272810
1,781000,0,1,319188
1,791000,10000,1.012804097,694788
1,793000,2000,1.002528445,309343
3,764000,-29000,0.963430013,559389
1,769000,5000,1.006544503,520260
1,795000,26000,1.033810143,711076
1,810000,15000,1.018867925,494700
1,806000,-4000,0.995061728,896025
3,798000,-8000,0.990074442,336615
1,825000,27000,1.033834586,515583
1,820000,-5000,0.993939394,331334
1,803000,-17000,0.979268293,486095
1,795000,-8000,0.99003736,409889
3,796000,1000,1.001257862,278102
1,812000,16000,1.020100503,408394
1,815000,3000,1.003694581,479717
1,792000,-23000,0.971779141,538601
4,747000,-45000,0.943181818,942926
1,745000,-2000,0.997322624,768196
1,722000,-23000,0.969127517,764437
1,720000,-2000,0.997229917,1059438
1,755000,35000,1.048611111,626688
3,749000,-6000,0.99205298,431722
1,757000,8000,1.010680908,366960
1,769000,12000,1.015852048,416825
1,775000,6000,1.007802341,356191
