DATE,END,RATIO,GOES,START,HIGH,LOW,TRADE,AMT
1997-08-07,745.35,-0.3,-0.04,746.38,748.97,743.4,34194,597942000000 
1997-08-08,752.01,6.66,0.89,745.97,752.01,745.91,33994,562642000000 
1997-08-09,760.84,8.83,1.17,754.07,764.81,753.31,30270,451187000000 
1997-08-11,765.07,4.23,0.56,762.77,766.48,762.36,35609,591339000000 
1997-08-12,762.92,-2.15,-0.28,766.26,766.7,761.8,35270,600209000000 
1997-08-13,762.73,-0.19,-0.02,762.99,766.52,760.94,33367,602412000000 
1997-08-14,755.78,-6.95,-0.91,762.78,762.78,753.66,35890,614503000000 
1997-08-16,748.41,-7.37,-0.98,754.54,754.54,748.2,20971,346414000000 
1997-08-18,747.29,-1.12,-0.15,747.84,749.81,745.37,28978,479713000000 
1997-08-19,741.29,-6,-0.8,746.46,747.45,737.54,31608,520649000000 
1997-08-20,746.23,4.94,0.67,741.16,749.31,735.37,34923,599773000000 
1997-08-21,739.47,-6.76,-0.91,745.75,746.69,739.42,33897,544038000000 
1997-08-22,736.62,-2.85,-0.39,738.92,742.28,729.72,36236,580474000000 
1997-08-23,742.58,5.96,0.81,739.23,742.8,738.96,23014,345273000000 
1997-08-25,741.76,-0.82,-0.11,744.04,746.99,739.99,34917,504592000000 
1997-08-26,734.03,-7.73,-1.04,740.77,740.77,731.55,31361,481972000000 
1997-08-27,730.28,-3.75,-0.51,732.55,735.73,730.24,32737,519883000000 
1997-08-28,716.86,-13.42,-1.84,729.86,731.36,716.6,38329,599987000000 
1997-08-29,704.27,-12.59,-1.76,714.97,718.61,704.27,38761,563878000000 
1997-08-30,695.37,-8.9,-1.26,701.08,701.08,688.27,23040,340328000000 
1997-09-01,682.2,-13.17,-1.89,691.8,697.38,682.1,32265,390806000000 
1997-09-02,688.78,6.58,0.96,679.09,688.78,671.09,33173,465291000000 
1997-09-03,688.63,-0.15,-0.02,690.73,697.44,687.31,36202,509725000000 
1997-09-04,687.99,-0.64,-0.09,687.37,690.19,682.22,28771,405239000000 
1997-09-05,700.92,12.93,1.88,688.04,701.36,686.99,32880,456146000000 
1997-09-06,702.91,1.99,0.28,701.42,702.91,697.52,20674,309673000000 
1997-09-08,697.98,-4.93,-0.7,703.46,703.65,696.05,33597,500067000000 
1997-09-09,688.97,-9.01,-1.29,694.83,694.83,687.75,31134,445937000000 
1997-09-10,691.62,2.65,0.38,687.52,691.62,685.65,27500,421560000000 
1997-09-11,695.37,3.75,0.54,690.5,695.37,687.69,27141,401462000000 
1997-09-12,699.33,3.96,0.57,694.47,699.75,693.61,30477,471489000000 
1997-09-13,699.74,0.41,0.06,698.82,701.44,697.51,15582,234286000000 
1997-09-18,701.39,1.65,0.24,700.81,705.2,700.81,26441,361332000000 
1997-09-19,689.16,-12.23,-1.74,700.57,700.57,689.16,29216,404375000000 
1997-09-20,679.97,-9.19,-1.33,688.59,688.59,678.17,18421,273819000000 
1997-09-22,668.45,-11.52,-1.69,678.77,682.23,666.95,29342,414318000000 
1997-09-23,654.37,-14.08,-2.11,666.56,666.56,654.37,26550,402222000000 
1997-09-24,655.75,1.38,0.21,653.8,658.58,645.49,32239,478563000000 
1997-09-25,647,-8.75,-1.33,655.22,658.78,643.31,32945,472419000000 
1997-09-26,638.26,-8.74,-1.35,644.38,645.96,637.29,28790,390770000000 
1997-09-27,629.42,-8.84,-1.39,637.54,637.54,629,19198,284012000000 
1997-09-29,625.07,-4.35,-0.69,625.44,633.02,622.03,26686,347617000000 
1997-09-30,647.11,22.04,3.53,623.93,647.11,623.31,32719,417725000000 
1997-10-01,644.92,-2.19,-0.34,646.86,654.05,644.92,33745,436832000000 
1997-10-02,636.65,-8.27,-1.28,644.44,647.7,633.7,27850,367903000000 
1997-10-04,646.15,9.5,1.49,634.61,646.46,632.93,15656,210340000000 
1997-10-06,644.21,-1.94,-0.3,644.68,655.04,644.13,31219,400125000000 
1997-10-07,630.03,-14.18,-2.2,642.25,642.25,629.46,26919,343056000000 
1997-10-08,610.44,-19.59,-3.11,627.68,627.8,610.19,29033,375854000000 
1997-10-09,609.36,-1.08,-0.18,607.49,616.54,601.13,28626,360370000000 
1997-10-10,609.84,0.48,0.08,612.82,616.98,607.39,24037,326245000000 
1997-10-11,620.23,10.39,1.7,609.9,620.71,609.9,14578,223233000000 
1997-10-13,613,-7.23,-1.17,618.22,619.34,611.83,20822,332401000000 
1997-10-14,620.68,7.68,1.25,619.67,627.33,617.23,23905,350581000000 
1997-10-15,604.74,-15.94,-2.57,621.5,621.51,602.82,26036,383980000000 
1997-10-16,579.25,-25.49,-4.22,598.13,598.13,573.43,32422,439758000000 
1997-10-17,585.49,6.24,1.08,577.87,592.84,564.47,41332,494288000000 
1997-10-18,584.71,-0.78,-0.13,586.62,589.22,578.59,21022,255989000000 
1997-10-20,565.64,-19.07,-3.26,584.59,585.4,561,32995,385392000000 
1997-10-21,566.85,1.21,0.21,559.77,582.85,554.58,46334,497038000000 
1997-10-22,601.32,34.47,6.08,569.47,601.93,569.47,45570,505624000000 
1997-10-23,604.06,2.74,0.46,602.99,614.62,593.96,62348,673001000000 
1997-10-24,570.91,-33.15,-5.49,596.33,596.33,569.8,49951,499062000000 
1997-10-25,548.47,-22.44,-3.93,567.71,567.71,541.52,30117,307343000000 
1997-10-27,530.47,-18,-3.28,549.31,557.57,529.12,36788,396566000000 
1997-10-28,495.28,-35.19,-6.63,522.39,522.39,492.3,45583,460120000000 
1997-10-29,506.64,11.36,2.29,500.05,519.07,486.64,59496,621574000000 
1997-10-30,485.08,-21.56,-4.26,499.65,502.19,480.54,63563,603332000000 
1997-10-31,470.79,-14.29,-2.95,476.08,476.94,462.83,50660,461193000000 
1997-11-01,497.22,26.43,5.61,472.35,497.35,468.8,41112,406430000000 
1997-11-03,511.66,14.44,2.9,497.11,517.68,487.67,64800,787905000000 
1997-11-04,542.13,30.47,5.96,514.08,542.86,514.08,62859,682547000000 
1997-11-05,555.74,13.61,2.51,547.33,565.16,546.3,86410,910229000000 
1997-11-06,553.87,-1.87,-0.34,555.21,558.25,544.53,64522,807445000000 
1997-11-07,515.63,-38.24,-6.9,554.38,554.74,514.94,76972,888833000000 
1997-11-08,495.7,-19.93,-3.87,504.71,504.71,479.61,47669,500803000000 
1997-11-10,525.32,29.62,5.98,501.45,526.6,501.45,62351,688124000000 
1997-11-11,522.11,-3.21,-0.61,521.62,537.95,509.43,57479,672180000000 
1997-11-12,517.49,-4.62,-0.88,521.33,521.33,507.22,41745,518797000000 
1997-11-13,519.47,1.98,0.38,521.46,529.78,515.57,60384,643364000000 
1997-11-14,520.01,0.54,0.1,519.14,522.76,509.53,46992,569479000000 
1997-11-15,519.37,-0.64,-0.12,522.06,525.64,519.18,31276,376968000000 
1997-11-17,496.98,-22.39,-4.31,517.65,526.12,495.41,44741,489466000000 
1997-11-18,494.66,-2.32,-0.47,489.69,500.49,476.3,48761,541090000000 
1997-11-19,502.59,7.93,1.6,494.74,502.59,482.95,44169,458914000000 
1997-11-20,488.41,-14.18,-2.82,504.94,505.71,475.86,56869,539462000000 
1997-11-21,506.07,17.66,3.62,493.43,506.07,483.24,69896,676467000000 
1997-11-22,485.43,-20.64,-4.08,506.2,508.41,485.43,44589,466319000000 
1997-11-24,450.64,-34.79,-7.17,477.09,477.09,450.01,33151,375296000000 
1997-11-25,439.59,-11.05,-2.45,441.66,448.11,423.69,56766,533360000000 
1997-11-26,438.7,-0.89,-0.2,436.45,444.32,429.51,63372,573472000000 
1997-11-27,433.1,-5.6,-1.28,439.05,445.56,432.83,57816,511217000000 
1997-11-28,411.91,-21.19,-4.89,430.25,430.25,407.22,48613,437699000000 
1997-11-29,407.86,-4.05,-0.98,404.64,408.04,391.13,32699,261972000000 
1997-12-01,393.16,-14.7,-3.6,405.52,412.15,393.16,46917,345728000000 
1997-12-02,376.87,-16.29,-4.14,389.12,389.12,367.34,40895,344370000000 
1997-12-03,379.31,2.44,0.65,369.01,379.45,356.82,88234,452890000000 
1997-12-04,405.81,26.5,6.99,383.06,406.01,383.06,111193,571920000000 
1997-12-05,434.12,28.31,6.98,417.43,436.5,417.43,92191,483237000000 
1997-12-06,435.73,1.61,0.37,435.27,443.51,417.7,111954,818122000000 
1997-12-08,414.83,-20.9,-4.8,432.78,438.55,414.63,98111,721666000000 
1997-12-09,388,-26.83,-6.47,410.13,410.13,387.93,81339,500767000000 
1997-12-10,399.85,11.85,3.05,396.33,405.46,380.46,87191,722500000000 
1997-12-11,377.37,-22.48,-5.62,398.06,398.06,376.19,78044,796280000000 
1997-12-12,350.68,-26.69,-7.07,362.65,362.65,350.68,43936,320691000000 
1997-12-13,359.82,9.14,2.61,345.87,366.4,338.94,69319,381973000000 
1997-12-15,385.8,25.98,7.22,367.04,385.95,367.04,79452,459241000000 
1997-12-16,404.26,18.46,4.78,393.92,413.12,393.92,100685,779111000000 
1997-12-17,418.49,14.23,3.52,404.48,422.52,398.97,111331,839613000000 
1997-12-19,397.02,-21.47,-5.13,416.11,420.14,396.59,99340,649643000000 
1997-12-20,400.19,3.17,0.8,393.36,408.02,379.55,77492,439219000000 
1997-12-22,396.06,-4.13,-1.03,402.12,409.04,395.44,75210,486180000000 
1997-12-23,366.36,-29.7,-7.5,391.27,391.27,366.32,85895,1210310000000 
1997-12-24,351.45,-14.91,-4.07,361.32,361.32,343.32,85782,577980000000 
1997-12-26,375.15,23.7,6.74,359.65,376.84,359.65,68615,423278000000 
1997-12-27,376.31,1.16,0.31,375.32,377.65,367.48,83487,735048000000 
1998-01-03,385.49,9.18,2.44,374.41,385.49,372.37,35648,247704000000 
1998-01-05,396.49,11,2.85,389.08,403.93,389.08,98417,561256000000 
1998-01-06,406.34,9.85,2.48,396.84,406.39,395.89,74793,509534000000 
1998-01-07,409.42,3.08,0.76,407.69,424.01,407.22,97662,685519000000 
1998-01-08,423.96,14.54,3.55,409.88,424.81,403.08,90007,653946000000 
1998-01-09,414,-9.96,-2.35,420.77,420.92,408.31,85270,697981000000 
1998-01-10,440.78,26.78,6.47,417.93,440.78,417.93,78204,536634000000 
1998-01-12,456.2,15.42,3.5,444.07,461.56,444.07,113057,927330000000 
1998-01-13,463.74,7.54,1.65,456,466.59,450.01,111795,898434000000 
1998-01-14,475.13,11.39,2.46,466,482.84,463.81,128201,1082410000000 
1998-01-15,505.98,30.85,6.49,479.55,506.52,479.55,129188,1170770000000 
1998-01-16,488.1,-17.88,-3.53,512.27,532.43,485.83,200063,1705730000000 
1998-01-17,495.91,7.81,1.6,491.12,498.23,478.05,86768,719613000000 
1998-01-19,528.77,32.86,6.63,502.31,528.8,502.31,151159,1201320000000 
1998-01-20,533.55,4.78,0.9,529.25,543.46,520.49,127842,1299810000000 
1998-01-21,506.66,-26.89,-5.04,529.82,529.82,504.07,131177,1044000000000 
1998-01-22,483.99,-22.67,-4.47,503.99,510.87,483.99,110811,1022070000000 
1998-01-23,486.86,2.87,0.59,483.47,492.67,474.77,87528,775769000000 
1998-01-24,509.53,22.67,4.66,488.37,510.08,488.37,64221,556464000000 
1998-01-26,518.64,9.11,1.79,512.61,522.5,512.13,80837,872666000000 
1998-01-30,558.33,39.69,7.65,528.48,558.34,528.48,61282,727459000000 
1998-01-31,567.38,9.05,1.62,566.84,587.99,562.53,91606,1069190000000 
1998-02-02,543.68,-23.7,-4.18,556.58,556.58,534.39,97967,1177730000000 
1998-02-03,550.21,6.53,1.2,547.7,564.13,539.68,104601,1208480000000 
1998-02-04,547.28,-2.93,-0.53,552.97,560.86,545.79,100251,1108570000000 
1998-02-05,528.05,-19.23,-3.51,546.74,549.17,524.38,95221,1046430000000 
1998-02-06,540.45,12.4,2.35,539.31,553.11,534.76,104078,1242420000000 
1998-02-07,542.7,2.25,0.42,538.28,545.48,534.21,55174,565647000000 
1998-02-09,554.24,11.54,2.13,543.08,557.96,542.92,90835,963432000000 
1998-02-10,541.77,-12.47,-2.25,554.83,558.65,538.37,86162,875783000000 
1998-02-11,520.14,-21.63,-3.99,539.22,539.22,511.81,82986,829470000000 
1998-02-12,512.49,-7.65,-1.47,516.5,516.5,497.27,78101,815770000000 
1998-02-13,506.2,-6.29,-1.23,519.47,529.14,506.2,91691,1012240000000 
1998-02-14,484.12,-22.08,-4.36,504.99,504.99,482.87,49572,450866000000 
1998-02-16,476.98,-7.14,-1.47,482.93,486.99,469.86,69369,634357000000 
1998-02-17,471.73,-5.25,-1.1,475.88,475.88,462.26,58914,508505000000 
1998-02-18,487.73,16,3.39,475.16,492.71,472.62,68777,650632000000 
1998-02-19,513.45,25.72,5.27,488.56,516.69,488.56,77956,840684000000 
1998-02-20,522.13,8.68,1.69,518.71,536.63,518.71,83918,967574000000 
1998-02-21,528.95,6.82,1.31,520.29,529.88,512.88,55967,646465000000 
1998-02-23,543.06,14.11,2.67,537.55,553.53,537.55,83457,909568000000 
1998-02-24,540.89,-2.17,-0.4,541.58,546.33,534.07,76971,785802000000 
1998-02-25,516.38,-24.51,-4.53,539.38,547.79,516.1,81897,807767000000 
1998-02-26,524.98,8.6,1.67,516.72,531.41,507.59,71748,753615000000 
1998-02-27,548.42,23.44,4.46,527.4,551.19,527.4,85909,915035000000 
1998-02-28,558.98,10.56,1.93,553.64,566.24,553.64,63385,697102000000 
1998-03-02,574.35,15.37,2.75,562.66,581.12,562.64,99926,1034470000000 
1998-03-03,570.89,-3.46,-0.6,577.24,591.7,567.55,108863,1132790000000 
1998-03-04,572.76,1.87,0.33,570.33,572.76,553.25,86366,814991000000 
1998-03-05,535.68,-37.08,-6.47,570.13,570.13,535.68,94273,843572000000 
1998-03-06,522.55,-13.13,-2.45,530.76,535.63,517.06,78372,709720000000 
1998-03-07,525.98,3.43,0.66,525.6,531.13,521.47,43851,368923000000 
1998-03-09,507.71,-18.27,-3.47,526.4,531.53,507.71,57508,495645000000 
1998-03-10,525.56,17.85,3.52,507.82,525.56,501.84,58360,565584000000 
1998-03-11,531.05,5.49,1.04,522.06,540.94,518.31,70233,693801000000 
1998-03-12,535.84,4.79,0.9,534.95,544.59,534.54,70504,641698000000 
1998-03-13,536.16,0.32,0.06,537.84,540.09,521.8,86418,711570000000 
1998-03-14,533.56,-2.6,-0.48,535.41,540.37,531.4,53433,398641000000 
1998-03-16,528.88,-4.68,-0.88,535.6,539.54,528.87,73105,607114000000 
1998-03-17,515.51,-13.37,-2.53,528.54,528.54,513.44,74523,602407000000 
1998-03-18,518.08,2.57,0.5,516,526.77,510.87,67841,566472000000 
1998-03-19,521.73,3.65,0.7,518,525.12,518,65273,562804000000 
1998-03-20,525.95,4.22,0.81,522.38,530.4,522.38,68519,579401000000 
1998-03-21,521.62,-4.33,-0.82,525.03,525.03,519.35,47728,337590000000 
1998-03-23,511.9,-9.72,-1.86,521.91,522.84,511.89,76168,538602000000 
1998-03-24,508.43,-3.47,-0.68,512.8,513.37,506.1,73462,501281000000 
1998-03-25,510.14,1.71,0.34,509.25,512.85,503.74,73880,570824000000 
1998-03-26,501.13,-9.01,-1.77,508.89,508.89,498.43,71787,579840000000 
1998-03-27,503.08,1.95,0.39,501.2,503.08,493.95,62856,539146000000 
1998-03-28,496.26,-6.82,-1.36,502.47,505.5,496.26,49453,463942000000 
1998-03-30,482.33,-13.93,-2.81,493.05,493.05,479.52,59028,404806000000 
1998-03-31,481.04,-1.29,-0.27,482.91,490.31,481.04,59435,457477000000 
1998-04-01,468.22,-12.82,-2.67,482.88,482.88,468.22,56161,412544000000 
1998-04-02,453.66,-14.56,-3.11,464.87,466.34,450.25,61024,454650000000 
1998-04-03,434.45,-19.21,-4.23,449.64,450.74,421.92,63224,475777000000 
1998-04-04,442.45,8,1.84,431.44,447.22,425.37,43686,319649000000 
1998-04-06,435.92,-6.53,-1.48,441.08,441.88,431.87,50070,372413000000 
1998-04-07,459.58,23.66,5.43,437.71,459.58,437.71,58962,465197000000 
1998-04-08,455.53,-4.05,-0.88,458.96,465.82,455.11,61930,508377000000 
1998-04-09,468.11,12.58,2.76,467.99,475.03,465.49,60726,509079000000 
1998-04-10,468.29,0.18,0.04,467.23,470.05,463.73,54044,400933000000 
1998-04-11,490.63,22.34,4.77,470.86,490.84,470.86,43793,378577000000 
1998-04-13,494.89,4.26,0.87,488.84,498.71,486.13,69816,569876000000 
1998-04-14,467.63,-27.26,-5.51,491.19,491.19,467.07,52931,450595000000 
1998-04-15,467.87,0.24,0.05,466.94,470.61,462.02,45659,374995000000 
1998-04-16,454.15,-13.72,-2.93,465.9,465.9,447.35,44615,357332000000 
1998-04-17,450.23,-3.92,-0.86,450.53,454.38,446.46,37029,286960000000 
1998-04-18,441.68,-8.55,-1.9,452.36,457.99,441.68,29523,235688000000 
1998-04-20,435.73,-5.95,-1.35,441.22,444.22,434.44,35665,247060000000 
1998-04-21,439.21,3.48,0.8,434.08,441.17,429.33,40344,307127000000 
1998-04-22,431.81,-7.4,-1.68,437.97,444.01,431.81,41586,309308000000 
1998-04-23,416.54,-15.27,-3.54,428.76,428.76,414.29,44555,291706000000 
1998-04-24,414.56,-1.98,-0.48,416.21,429.48,412.34,55065,355871000000 
1998-04-25,411.63,-2.93,-0.71,414.23,416.48,409.52,29517,165392000000 
1998-04-27,406.25,-5.38,-1.31,411.59,413.85,406.06,44760,249979000000 
1998-04-28,402.39,-3.86,-0.95,406.16,407.51,399.48,40157,267793000000 
1998-04-29,417.05,14.66,3.64,403.34,418.47,401.19,47128,341128000000 
1998-04-30,421.22,4.17,1,418.31,423.47,414.61,48906,405803000000 
1998-05-02,406.53,-14.69,-3.49,418.64,418.64,406.53,27792,210495000000 
1998-05-04,391.8,-14.73,-3.62,401.53,401.53,389.82,41594,298053000000 
1998-05-06,376.23,-15.57,-3.97,388.8,388.8,374.53,44187,310268000000 
1998-05-07,379.47,3.24,0.86,376.11,380.45,369.95,50122,347091000000 
1998-05-08,373.04,-6.43,-1.69,376.46,379.63,368.57,47570,316346000000 
1998-05-09,374.76,1.72,0.46,373.64,376.85,372.21,26568,165909000000 
1998-05-11,361.58,-13.18,-3.52,372.29,372.29,361.58,39310,236048000000 
1998-05-12,351.86,-9.72,-2.69,356.55,356.8,348.61,43836,268263000000 
1998-05-13,356.58,4.72,1.34,349.38,360.14,344.57,55296,343644000000 
1998-05-14,362.94,6.36,1.78,354.69,372.83,349.07,89179,476626000000 
1998-05-15,352.83,-10.11,-2.79,361.69,367.45,350.95,63632,387865000000 
1998-05-16,352.32,-0.51,-0.14,347.36,355.56,342,36000,193465000000 
1998-05-18,359,6.68,1.9,353.38,361.85,353.38,56776,318911000000 
1998-05-19,362.53,3.53,0.98,360.16,362.53,355.02,63494,369093000000 
1998-05-20,369.17,6.64,1.83,364.06,374.97,364.06,79144,479931000000 
1998-05-21,362.3,-6.87,-1.86,370.55,375.46,362.3,93024,490327000000 
1998-05-22,353.67,-8.63,-2.38,361.09,361.09,352.23,62101,328240000000 
1998-05-23,356.05,2.38,0.67,354.84,359.11,354.84,34708,224468000000 
1998-05-25,331.9,-24.15,-6.78,353.4,353.4,331.75,51989,458236000000 
1998-05-26,311.99,-19.91,-6,324.96,324.96,308.46,48019,296967000000 
1998-05-27,313.48,1.49,0.48,313.84,313.84,301.22,59778,384137000000 
1998-05-28,323.09,9.61,3.07,313.81,331.93,309.57,72169,492561000000 
1998-05-29,336.63,13.54,4.19,323.77,337.89,323.77,70264,428416000000 
1998-05-30,332.03,-4.6,-1.37,338.2,339.59,330.75,48613,232487000000 
1998-06-01,336.7,4.67,1.41,334.1,342.11,333.01,83725,399622000000 
1998-06-02,324.1,-12.6,-3.74,335.48,335.48,323.67,67701,340465000000 
1998-06-03,332.46,8.36,2.58,324.82,332.61,324.82,85646,371877000000 
1998-06-05,341.53,9.07,2.73,334.01,341.53,333.37,78300,378098000000 
1998-06-08,345.88,4.35,1.27,345.38,353.29,345.38,78775,411838000000 
1998-06-09,339.22,-6.66,-1.93,344.2,344.2,334.19,76619,399226000000 
1998-06-10,324.54,-14.68,-4.33,341.79,344.37,324.54,79712,427406000000 
1998-06-11,328.7,4.16,1.28,323.14,328.7,317.54,69627,390365000000 
1998-06-12,302.09,-26.61,-8.1,318.31,318.31,301.1,73660,351051000000 
1998-06-13,302.81,0.72,0.24,299.71,306.66,297.24,38394,193581000000 
1998-06-15,288.21,-14.6,-4.82,300.69,303.61,288.21,53370,249055000000 
1998-06-16,280,-8.21,-2.85,283.41,291.01,277.37,69412,327308000000 
1998-06-17,303.81,23.81,8.5,287.98,303.81,287.98,78078,385127000000 
1998-06-18,325.49,21.68,7.14,310.12,330.14,310.12,115399,549071000000 
1998-06-19,313.26,-12.23,-3.76,323.05,324.26,308.99,79469,473536000000 
1998-06-20,315.75,2.49,0.79,314.69,317.44,309.59,43641,240489000000 
1998-06-22,311.27,-4.48,-1.42,316.16,319.55,311.27,60825,315303000000 
1998-06-23,303.31,-7.96,-2.56,308.39,308.39,299.28,56464,297122000000 
1998-06-24,301.72,-1.59,-0.52,300.32,304.09,296.27,74141,348877000000 
1998-06-25,300.57,-1.15,-0.38,299.56,301.42,294.93,62093,296154000000 
1998-06-26,298.54,-2.03,-0.68,299.87,305.13,297.94,60781,300359000000 
1998-06-27,301.9,3.36,1.13,299.2,302.37,298.66,33991,223745000000 
1998-06-29,298.6,-3.3,-1.09,302.8,305.45,296.28,65485,329592000000 
1998-06-30,297.88,-0.72,-0.24,296.38,299.29,293.45,52653,263132000000 
1998-07-01,315.56,17.68,5.94,298.01,318.74,298.01,100134,470522000000 
1998-07-02,311.77,-3.79,-1.2,315.24,321.4,309.84,88636,546018000000 
1998-07-03,308.53,-3.24,-1.04,312.12,316.09,306.37,64543,356062000000 
1998-07-04,307.85,-0.68,-0.22,308.5,311.82,307.07,48472,226382000000 
1998-07-06,309.61,1.76,0.57,306.12,310.57,305.06,61514,277003000000 
1998-07-07,317.5,7.89,2.55,310.48,319.97,310.48,76108,416736000000 
1998-07-08,318.79,1.29,0.41,321.49,323.4,318.01,85562,419653000000 
1998-07-09,319.02,0.23,0.07,319.9,323.66,316.62,85581,429802000000 
1998-07-10,309.28,-9.74,-3.05,319.3,320.76,306.41,81850,408294000000 
1998-07-11,304.97,-4.31,-1.39,307.34,307.34,302.98,43215,197943000000 
1998-07-13,301.37,-3.6,-1.18,303.74,304.91,299.68,55536,294930000000 
1998-07-14,306.73,5.36,1.78,301.91,306.79,301.91,59446,273539000000 
1998-07-15,313.42,6.69,2.18,307.99,316.1,307.99,81681,417678000000 
1998-07-16,330.35,16.93,5.4,314.68,330.35,314.68,82184,530153000000 
1998-07-18,344.18,13.83,4.19,333.13,353.22,333.13,76193,517514000000 
1998-07-20,365.18,21,6.1,348.64,365.18,345.8,121264,781181000000 
1998-07-21,364.76,-0.42,-0.12,366.76,374.08,364.24,134941,893870000000 
1998-07-22,362.07,-2.69,-0.74,364.74,366.04,357.63,159602,726936000000 
1998-07-23,341.46,-20.61,-5.69,362.49,366.57,341.46,120826,634262000000 
1998-07-24,343.79,2.33,0.68,340.91,347.96,334.26,113725,538816000000 
1998-07-25,328.44,-15.35,-4.46,340.34,340.78,327.89,68794,358098000000 
1998-07-27,329.8,1.36,0.41,328.83,332.72,323.9,76276,495660000000 
1998-07-28,335.33,5.53,1.68,329.98,335.33,329.98,67793,367403000000 
1998-07-29,344.41,9.08,2.71,337.13,354.34,337.13,112491,698883000000 
1998-07-30,344.91,0.5,0.15,343.97,346.92,339.35,94242,468453000000 
1998-07-31,343.33,-1.58,-0.46,346.05,349.05,340.03,133075,603576000000 
1998-08-01,337.49,-5.84,-1.7,341.85,341.85,336.55,68303,295213000000 
1998-08-03,329.47,-8.02,-2.38,336.12,338.71,329.44,83775,339762000000 
1998-08-04,333.2,3.73,1.13,328.1,335.1,326.34,75553,341434000000 
1998-08-05,322.83,-10.37,-3.11,333.82,335.36,317.22,91424,441032000000 
1998-08-06,320.57,-2.26,-0.7,320.31,324.37,318.1,85472,352012000000 
1998-08-07,321.71,1.14,0.36,320.66,324.22,319.52,75818,394472000000 
1998-08-08,314.31,-7.4,-2.3,320.78,320.78,314.31,48830,216044000000 
1998-08-10,311.95,-2.36,-0.75,314.46,315.79,308.37,75866,304664000000 
1998-08-11,311.25,-0.7,-0.22,312.52,318.92,311.25,72033,336332000000 
1998-08-12,305.35,-5.9,-1.9,309.37,309.37,301.74,67355,386240000000 
1998-08-13,303.01,-2.34,-0.77,305.38,308.04,302.59,72531,353331000000 
1998-08-14,304.61,1.6,0.53,302.73,305.79,297.33,69177,338904000000 
1998-08-17,301.62,-2.99,-0.98,304.4,305.77,301.62,63635,274892000000 
1998-08-18,291.15,-10.47,-3.47,296.64,296.64,288.06,79558,334960000000 
1998-08-19,301.9,10.75,3.69,294.13,303.07,294.13,77474,388126000000 
1998-08-20,316.59,14.69,4.87,303.19,317.64,301.76,91661,511421000000 
1998-08-21,316.62,0.03,0.01,317.6,319.41,313.91,94039,496171000000 
1998-08-22,305.33,-11.29,-3.57,315.58,315.58,303.62,46096,241135000000 
1998-08-24,305.15,-0.18,-0.06,305.39,308.23,302.3,61766,322303000000 
1998-08-25,310.23,5.08,1.66,305.29,313.3,305.29,72710,391295000000 
1998-08-26,317.56,7.33,2.36,311.07,319.73,311.07,93220,468671000000 
1998-08-27,313.92,-3.64,-1.15,317.13,317.13,311.57,81256,359537000000 
1998-08-28,309.32,-4.6,-1.47,308.98,309.32,302.63,79409,387316000000 
1998-08-29,304.79,-4.53,-1.46,307.3,307.3,304.12,48324,212465000000 
1998-08-31,310.16,5.37,1.76,307.52,311.7,307.37,75234,333891000000 
1998-09-01,309.71,-0.45,-0.15,309.74,312.66,306.12,81781,394681000000 
1998-09-02,314.4,4.69,1.51,311.42,317.19,311.42,84374,427069000000 
1998-09-03,314.78,0.38,0.12,314.95,315.97,311.58,83729,386441000000 
1998-09-04,314.22,-0.56,-0.18,314.47,318.73,314.06,72664,354776000000 
1998-09-05,315.83,1.61,0.51,314.48,316.03,313.89,40947,185605000000 
1998-09-07,328.22,12.39,3.92,316.41,328.22,316.41,89797,453815000000 
1998-09-08,326.35,-1.87,-0.57,329.76,334.42,324.77,86312,476642000000 
1998-09-09,329.22,2.87,0.88,327.43,329.97,324.11,91644,433558000000 
1998-09-10,338.95,9.73,2.96,329.27,338.95,326.86,105871,589715000000 
1998-09-11,320.61,-18.34,-5.41,329.24,329.24,320.61,79424,413946000000 
1998-09-12,320.33,-0.28,-0.09,320.57,321.34,317.71,49865,227064000000 
1998-09-14,314.24,-6.09,-1.9,319.24,319.24,313.84,77557,356088000000 
1998-09-15,310.29,-3.95,-1.26,313.91,315.45,307.27,86427,406497000000 
1998-09-16,313.17,2.88,0.93,310.42,314.82,310.42,63602,314271000000 
1998-09-17,310.88,-2.29,-0.73,313.39,315,310.88,67339,370106000000 
1998-09-18,302.21,-8.67,-2.79,308.31,308.31,299.17,68678,386879000000 
1998-09-19,301.23,-0.98,-0.32,300.23,301.79,298.12,38927,215477000000 
1998-09-21,297.45,-3.78,-1.25,301.25,301.25,295.63,61091,288872000000 
1998-09-22,292.61,-4.84,-1.63,297.1,299.65,292.58,56454,297985000000 
1998-09-23,291.93,-0.68,-0.23,291.81,292.83,287.46,52480,300909000000 
1998-09-24,310.75,18.82,6.45,293.48,310.75,293.48,80548,496980000000 
1998-09-25,303.79,-6.96,-2.24,309.97,309.97,302.58,58286,379599000000 
1998-09-26,306.3,2.51,0.83,303.94,306.3,302.83,41895,199113000000 
1998-09-28,305.73,-0.57,-0.19,307.82,312.92,305.38,53973,292210000000 
1998-09-29,312.33,6.6,2.16,305.78,312.36,305.14,61598,294554000000 
1998-09-30,310.32,-2.01,-0.64,311.97,313.51,308.96,74743,462364000000 
1998-10-01,305.64,-4.68,-1.51,309.52,309.52,304.3,61360,287009000000 
